ra,dec
 203.9587402, -13.3439884
 198.9958344, -13.3436136
 205.1187897, -13.3431988
 205.807373, -13.3428049
 204.2423248, -13.337429
 205.0747833, -13.3351536
 205.0720367, -13.3316679
 205.8283997, -13.331501
 198.9936523, -13.3293276
 198.8711395, -13.3253212
 202.8619385, -13.3177061
 200.4403381, -13.3117399
 202.7965851, -13.3091278
 204.5333405, -13.3059731
 198.7774963, -13.3005304
 199.0541382, -13.3003101
 203.3730927, -13.2996817
 200.5686646, -13.2904568
 198.9723969, -13.2896061
 197.7857208, -13.2873898
 198.9219971, -13.2863197
 202.2693634, -13.2847462
 198.5787354, -13.2810144
 199.8720856, -13.27843
 199.1707916, -13.2736807
 198.7530365, -13.271183
 204.971344, -13.2680807
 199.0354462, -13.2627926
 198.7791443, -13.2614241
 198.7294464, -13.2612219
 203.4717407, -13.2591047
 199.1659851, -13.257206
 199.1743164, -13.2561541
 205.3166351, -13.2554932
 203.8116608, -13.254323
 205.8384552, -13.2530479
 198.8712616, -13.2524652
 200.8751526, -13.246768
 198.0746765, -13.2430658
 198.5328217, -13.2397842
 202.2459259, -13.2311707
 205.2075043, -13.2299547
 199.4620667, -13.2259178
 198.5155945, -13.2240553
 201.8260345, -13.2217188
 198.579071, -13.2214394
 198.1758728, -13.2196827
 205.0014191, -13.2177124
 205.8395386, -13.2145805
 205.3571625, -13.2137022
 202.7084961, -13.2128763
 205.0338593, -13.2115364
 201.3203125, -13.2108536
 198.4425201, -13.2088432
 197.6350098, -13.2030029
 203.9916229, -13.1948328
 205.0812073, -13.1933117
 205.8008423, -13.1855297
 197.4921112, -13.1694183
 199.1036377, -13.1670952
 198.1786804, -13.1639509
 198.9334106, -13.1627388
 198.208252, -13.157423
 198.8883667, -13.1551828
 204.9150085, -13.1543493
 198.8809662, -13.1542454
 198.2416229, -13.1520786
 202.1930237, -13.1501942
 205.2101593, -13.148591
 204.4968109, -13.1482782
 203.4815674, -13.1478949
 198.6344299, -13.1439257
 198.8940125, -13.1392908
 199.4120636, -13.1386271
 199.3989105, -13.1373472
 200.5284424, -13.1359606
 204.7064514, -13.1349144
 205.3043823, -13.1330023
 204.4302521, -13.1326675
 197.530014, -13.1317205
 199.7166443, -13.1309357
 200.8036652, -13.1255646
 198.6192169, -13.1228962
 198.906311, -13.121192
 198.5084686, -13.1142874
 198.3514099, -13.1102962
 199.0369568, -13.1100903
 197.6712799, -13.1099463
 201.9719238, -13.1097422
 201.0322113, -13.1089191
 201.5503845, -13.1044664
 205.182312, -13.1028585
 197.7282715, -13.0962191
 201.8063812, -13.0910091
 197.6677246, -13.0901299
 202.4186859, -13.0888901
 202.1430664, -13.0855961
 205.2679291, -13.0832424
 197.669754, -13.0806818
 202.2262421, -13.0793219
 203.586731, -13.0791111
 198.3966217, -13.0772619
 201.8641663, -13.0724077
 205.0592804, -13.0685244
 200.6005096, -13.0681667
 200.6543427, -13.0656853
 203.89505, -13.0648956
 200.4938049, -13.0611591
 200.5851898, -13.0574484
 205.2553406, -13.0568199
 204.5450897, -13.0517111
 203.5113678, -13.0492153
 200.4181519, -13.0474653
 200.5813446, -13.0468893
 197.9724884, -13.0433044
 201.3149567, -13.0424995
 203.7669525, -13.0422039
 202.396637, -13.0404587
 200.6277618, -13.0344362
 201.5363007, -13.0275192
 199.161377, -13.0244322
 203.775528, -13.0242176
 204.9734344, -13.0241833
 200.9764709, -13.0208387
 204.9663391, -13.0186434
 198.4561462, -13.017581
 201.4242554, -13.0111141
 199.4482269, -13.0014143
 203.4642792, -12.9987345
 199.5696106, -12.9984465
 203.5967712, -12.9963751
 201.5714722, -12.9962702
 203.8054657, -12.990324
 198.05159, -12.9855423
 202.3315277, -12.9747257
 197.8293762, -12.966361
 200.7355042, -12.9646759
 202.2034607, -12.9607792
 208.5511627, -12.9516468
 201.6532745, -12.947669
 202.0850525, -12.9462738
 203.632309, -12.9460697
 202.9013824, -12.9443684
 203.7979889, -12.9413605
 203.793869, -12.9375324
 202.9135132, -12.9352007
 198.5679169, -12.9336071
 199.611618, -12.9306593
 203.9096527, -12.9261532
 202.3587952, -12.9176512
 198.0055542, -12.9152441
 202.4050903, -12.9147472
 203.8645325, -12.9128256
 198.2669525, -12.9047518
 198.3561859, -12.9038553
 198.3485413, -12.8984985
 198.5545502, -12.8969822
 197.5910492, -12.8934879
 200.6583862, -12.8924847
 202.0944366, -12.8918686
 198.9909363, -12.8901653
 208.536087, -12.8803596
 198.0183868, -12.8763552
 201.7185364, -12.8751497
 201.7431183, -12.8711987
 203.4496613, -12.8680754
 208.5016785, -12.8651772
 198.3850708, -12.8615971
 201.0863953, -12.8589764
 201.2335815, -12.8531399
 201.9008789, -12.8517122
 199.5638123, -12.8498144
 199.4634094, -12.8485041
 202.4824066, -12.8444939
 199.3956909, -12.8390093
 201.9344635, -12.8383493
 197.6741028, -12.837183
 202.4591522, -12.83706
 208.2811432, -12.8368149
 207.5441895, -12.8300982
 202.0407562, -12.8286829
 208.2786407, -12.8240871
 202.0526276, -12.8210859
 208.195282, -12.8172073
 201.1378021, -12.8159981
 207.8452911, -12.8039894
 199.1227875, -12.8000746
 207.3828735, -12.7868586
 200.5877228, -12.7863178
 207.7012177, -12.7822838
 202.7620544, -12.7774715
 207.7281494, -12.7774458
 208.7459564, -12.7765484
 207.3917999, -12.7730522
 208.1873627, -12.7681971
 207.8785095, -12.7658606
 202.4710541, -12.7645836
 207.7411041, -12.763052
 208.425293, -12.7563353
 201.9146118, -12.7554226
 202.0242767, -12.7531013
 208.1005859, -12.7524166
 208.7875366, -12.751895
 207.9180908, -12.7503004
 208.1178131, -12.7462273
 199.3259277, -12.744978
 208.6334076, -12.7446089
 202.5422211, -12.7442646
 199.3158569, -12.7440052
 200.9708862, -12.7435608
 202.6355896, -12.7430506
 199.8766937, -12.7408161
 202.6555634, -12.7399998
 202.5636597, -12.7398987
 202.6674957, -12.7372694
 208.3321991, -12.7352905
 208.4264832, -12.7339458
 208.3027496, -12.7323465
 198.303009, -12.7309341
 199.9380646, -12.7234173
 206.8838654, -12.7196636
 202.4748077, -12.7171984
 198.5348663, -12.7167873
 202.0431061, -12.7163754
 199.6756592, -12.7163544
 206.9833832, -12.713954
 200.5481873, -12.7126846
 200.5036469, -12.7098045
 198.3527069, -12.7076244
 202.4769592, -12.7018232
 207.4648285, -12.6998453
 207.0257874, -12.6992197
 202.4832153, -12.6984186
 207.8702393, -12.6955824
 206.9559784, -12.6915779
 197.9776611, -12.6889381
 208.1901093, -12.6872549
 207.0005493, -12.6841364
 199.2897797, -12.683136
 199.6408386, -12.6769133
 208.0685425, -12.6761255
 201.0207977, -12.6707287
 207.874527, -12.6657352
 199.8969727, -12.6652803
 198.486496, -12.6641474
 201.0269928, -12.6637793
 208.0646362, -12.6634884
 199.8819733, -12.6569643
 202.1273346, -12.6564751
 201.0277405, -12.6498365
 200.9622345, -12.6437988
 199.1769714, -12.6416798
 207.9236755, -12.6293554
 201.8821869, -12.6256599
 207.5591431, -12.6209278
 197.8671722, -12.6205263
 201.8544464, -12.6181784
 199.6723022, -12.6099892
 199.6878052, -12.6090641
 199.714325, -12.6024189
 206.8909149, -12.6015196
 207.7807922, -12.3756647
 198.9047241, -12.3747435
 207.939682, -12.3711109
 208.7497406, -12.3672323
 205.1050415, -12.3513374
 208.7827148, -12.3480959
 205.9034729, -12.3450737
 198.74086, -12.3420324
 204.8937988, -12.3363676
 208.3153839, -12.3334923
 197.9282074, -12.3291769
 207.5279236, -12.3148413
 207.134552, -12.3122101
 203.627243, -12.3116179
 208.7869415, -12.3107681
 205.2891846, -12.3103456
 207.282486, -12.2986326
 203.5885925, -12.292697
 198.8981628, -12.2903938
 207.2395325, -12.288065
 204.4364319, -12.2872849
 198.7567902, -12.2865019
 207.29776, -12.2813969
 206.7555847, -12.2776594
 204.8052521, -12.270546
 198.4904327, -12.2704029
 207.2822266, -12.2698889
 197.924942, -12.2665977
 203.7662964, -12.2547417
 207.920105, -12.253088
 208.4467468, -12.2524529
 197.8910828, -12.25072
 208.6060028, -12.2410679
 198.7005157, -12.240202
 205.1416016, -12.2395134
 208.044632, -12.2392597
 204.2003174, -12.2344198
 203.6255493, -12.2319822
 207.2158813, -12.2238207
 203.5796967, -12.2238111
 205.1553192, -12.2228918
 197.7813263, -12.2208347
 208.6844482, -12.2207899
 207.5678253, -12.2154074
 205.3095551, -12.2149744
 204.3333282, -12.2134018
 204.8532257, -12.2124472
 207.6050415, -12.2088022
 203.9544067, -12.1969652
 197.7494965, -12.1948347
 205.3162384, -12.191021
 204.8694, -12.1869612
 205.9784546, -12.1831903
 208.8167877, -12.1733665
 207.540802, -12.1732006
 207.3012543, -12.1724186
 207.4155121, -12.1656437
 207.2488098, -12.164834
 207.0395813, -12.1632566
 208.2528381, -12.1597166
 205.8014984, -12.1591473
 207.3942871, -12.1583109
 205.0619354, -12.1577711
 208.4001312, -12.1576881
 205.3421021, -12.1573849
 197.774765, -12.1568718
 203.8670197, -12.1552477
 197.753006, -12.152935
 208.8620911, -12.1481028
 204.6077271, -12.1440802
 202.3125458, -12.1426306
 208.3957977, -12.1425514
 205.0855408, -12.1420393
 205.2746582, -12.141839
 205.9025726, -12.1396408
 203.5190277, -12.1352835
 202.663269, -12.1322298
 198.7467346, -12.1317167
 208.7500763, -12.1256742
 197.7838135, -12.1241913
 205.8189697, -12.1195469
 198.0009155, -12.1145916
 205.2754974, -12.1106167
 207.9874573, -12.1103497
 204.7437592, -12.110321
 204.9355621, -12.1072989
 198.6107483, -12.1067133
 205.2537231, -12.1053371
 207.2560883, -12.1032152
 207.4342957, -12.1030846
 208.7426453, -12.1011934
 205.2746429, -12.0982227
 197.9830017, -12.0979891
 205.9510498, -12.0975304
 202.783493, -12.0962276
 197.9978943, -12.0939894
 204.6260376, -12.0901489
 207.6322021, -12.0900297
 205.3496857, -12.0849371
 204.6124115, -12.0816708
 208.7657776, -12.0812283
 208.2778778, -12.0805988
 204.7038269, -12.0795422
 205.8420563, -12.0756702
 207.387207, -12.0716543
 208.2605133, -12.0712776
 208.1387482, -12.0659838
 208.2254028, -12.0619106
 205.2931671, -12.0608463
 205.1926422, -12.0594902
 202.8013916, -12.05933
 203.664093, -12.0589571
 205.2255554, -12.0579052
 202.5144501, -12.0575991
 208.3260498, -12.0570011
 207.9669495, -12.052392
 205.8231659, -12.0473738
 207.1581726, -12.0470161
 202.1645966, -12.0462294
 203.8304901, -12.040081
 208.2239685, -12.0372438
 203.5572662, -12.0356903
 208.3794556, -12.0347261
 197.7802124, -12.028677
 208.5419464, -12.0284986
 203.7969513, -12.0254908
 205.3319702, -12.0243645
 208.3873291, -12.0203276
 204.6144867, -12.0201454
 203.6570435, -12.0187311
 207.0996704, -12.012454
 207.5597839, -12.0104589
 207.5731354, -12.0036077
 208.5618134, -12.0025921
 201.66008, -12.0003233
 208.8592072, -12.0000439
 207.5949554, -11.9988232
 208.5033264, -11.9986124
 208.475235, -11.9982224
 204.905304, -11.9967928
 201.5563049, -11.9941254
 206.6152496, -11.9914999
 207.9247131, -11.9892664
 203.7022552, -11.9859829
 203.8582458, -11.9841824
 205.9757233, -11.9828854
 207.3418427, -11.9822092
 206.7197113, -11.9813356
 202.7677155, -11.9798021
 201.204834, -11.9797306
 205.0082092, -11.9793739
 207.5538025, -11.9765882
 203.6229095, -11.9763908
 207.3916473, -11.9757938
 203.8477478, -11.9711695
 207.6176605, -11.9707174
 203.6013947, -11.9706163
 208.2136993, -11.9684792
 207.2000732, -11.9660912
 205.0145264, -11.9650602
 207.3802032, -11.9625607
 207.5396729, -11.9602318
 206.5811462, -11.9585657
 206.8896637, -11.9527674
 207.6019592, -11.9526739
 207.6149292, -11.9524508
 204.2939606, -11.9520607
 207.4828644, -11.9516306
 207.4913177, -11.9471226
 208.1480713, -11.94627
 207.8391571, -11.9450588
 207.8822174, -11.9427996
 207.4879456, -11.9414864
 207.6451416, -11.9411602
 207.6585236, -11.9400902
 207.5359344, -11.9313049
 207.5250092, -11.9312096
 207.3221436, -11.9297304
 207.2084961, -11.9297104
 207.5352631, -11.929657
 208.5582733, -11.9292126
 207.2112427, -11.9269476
 207.4551239, -11.9248514
 200.8585663, -11.9243326
 207.4341888, -11.9235964
 207.2268677, -11.9220781
 207.4734344, -11.9207983
 207.8083649, -11.920001
 208.8616943, -11.9195423
 207.2230988, -11.9154062
 203.8420258, -11.9149981
 203.5785675, -11.9148579
 204.8425751, -11.9143896
 207.489975, -11.9108391
 207.5040741, -11.906683
 207.6271515, -11.906517
 201.0716705, -11.9021578
 206.8553314, -11.8987703
 207.5286865, -11.8935518
 203.881134, -11.8933172
 207.8491516, -11.8897219
 201.7533264, -11.8884516
 207.3949585, -11.8873987
 208.6054688, -11.8873854
 203.9681854, -11.884861
 203.5552826, -11.8836679
 204.0144958, -11.8825197
 201.7309265, -11.8788357
 207.9630737, -11.8666668
 207.4072571, -11.8660278
 201.0816345, -11.8618584
 203.5900879, -11.8611126
 204.0084381, -11.8588028
 204.706955, -11.8534746
 207.5632629, -11.8518877
 203.8334961, -11.8450098
 200.791626, -11.8380957
 203.5556183, -11.8358994
 207.6690979, -11.8349743
 207.1976624, -11.833293
 203.7201691, -11.8326969
 207.6746216, -11.8312788
 205.9745941, -11.8307667
 207.2941742, -11.8304434
 200.6989594, -11.830409
 207.2909546, -11.8303709
 207.1367188, -11.8300829
 201.4393616, -11.8289499
 207.5455475, -11.8115568
 206.7466583, -11.8105965
 205.0180664, -11.8103304
 204.1095734, -11.8099918
 207.1957703, -11.7888556
 199.5756683, -11.7807655
 200.9602356, -11.7731972
 201.1639252, -11.7680998
 206.8236389, -11.7659073
 201.7876282, -11.7654057
 206.9705963, -11.7640314
 204.7628784, -11.7634745
 201.467804, -11.7604113
 200.8881683, -11.7545433
 207.6639709, -11.751029
 203.8166962, -11.7486868
 204.0190125, -11.7315073
 206.8174896, -11.7314987
 208.885025, -11.7257414
 208.0156403, -11.7207832
 203.6243744, -11.7148733
 199.5565033, -11.7133341
 207.3298798, -11.706666
 204.7674866, -11.7010775
 206.870163, -11.7002487
 207.9700317, -11.6893749
 207.3576965, -11.6802101
 203.8399506, -11.6792135
 206.8653564, -11.6775579
 203.9385529, -11.6717186
 204.5716095, -11.6674786
 198.8608398, -11.6565752
 204.3638611, -11.6560917
 198.6178436, -11.6504335
 204.8565979, -11.6470098
 203.0577087, -11.6456404
 207.0590363, -11.6423225
 199.6699677, -11.6319036
 201.7108307, -11.6257935
 201.3006897, -11.6256065
 204.0225525, -11.6251936
 204.1556854, -11.6186628
 208.9556274, -11.6169643
 199.8618927, -11.6148281
 198.7255859, -11.6144838
 202.934433, -11.6056747
 201.6417236, -11.6042042
 202.1156006, -11.5900526
 198.2400055, -11.5857887
 201.7769165, -11.5795345
 205.2743835, -11.5757093
 200.0538483, -11.5754213
 202.9982605, -11.570035
 202.8826294, -11.5691061
 203.8089142, -11.5676346
 204.3994751, -11.5667229
 203.0323639, -11.5651979
 202.9750671, -11.5639343
 206.7904816, -11.5628014
 206.9042816, -11.5588093
 205.3994446, -11.5501413
 201.3591003, -11.5478868
 205.0084686, -11.545352
 202.5226135, -11.5425978
 207.5200043, -11.5415163
 203.0863647, -11.5273113
 204.0739288, -11.5272636
 200.7695007, -11.5251741
 205.0934143, -11.517765
 199.9025421, -11.5171833
 197.8828125, -11.5118752
 201.5250397, -11.5114889
 205.8892365, -11.510314
 200.8092194, -11.505991
 198.0635071, -11.4984388
 199.9336853, -11.4964123
 199.9391479, -11.4948311
 208.8812408, -11.4944582
 208.8841553, -11.4940939
 207.8273315, -11.4885702
 199.9423981, -11.4867697
 206.743866, -11.4742861
 201.8234711, -11.4725246
 207.942627, -11.4724617
 200.0810852, -11.472023
 199.9193878, -11.4712753
 203.0603638, -11.4683552
 203.0374298, -11.467968
 203.7544403, -11.4661894
 206.8021851, -11.455389
 204.0851898, -11.4441214
 200.8654327, -11.4431019
 202.9256287, -11.4400749
 200.7671509, -11.4392052
 201.729248, -11.4347906
 198.2232208, -11.4314241
 201.7415771, -11.4307842
 199.8191223, -11.4284306
 201.4365692, -11.4231787
 199.8183136, -11.4225063
 202.4307861, -11.4192009
 201.0503998, -11.4170542
 206.9962463, -11.4078321
 202.2573853, -11.4034328
 202.9274902, -11.4030771
 203.799408, -11.3967943
 199.820816, -11.3965588
 203.7792053, -11.3959494
 208.9221344, -11.3894939
 203.8116608, -11.3893461
 198.6394958, -11.3857851
 203.8029938, -11.3767834
 208.7934723, -11.3757458
 206.0378265, -11.3726397
 204.3085022, -11.3686295
 198.4772644, -11.3653412
 201.9791107, -11.3632193
 203.8182831, -11.3622866
 203.6534119, -11.3595266
 198.6784668, -11.356472
 204.6659088, -11.3497734
 207.9942627, -11.3494453
 207.3089142, -11.3448524
 203.8506927, -11.343874
 203.7467041, -11.3436661
 207.8727875, -11.342907
 199.8798828, -11.3411245
 208.9878845, -11.3376474
 204.6714478, -11.3355789
 206.0183716, -11.3355265
 208.7404633, -11.3324671
 203.1143799, -11.3298244
 203.8139343, -11.3283815
 204.5346527, -11.32512
 204.3973999, -11.3243284
 201.6168518, -11.3224344
 208.7301178, -11.3209085
 203.9910889, -11.317296
 203.7575989, -11.3162813
 205.932785, -11.3148499
 198.1255798, -11.3108492
 202.9650726, -11.3095055
 204.4505768, -11.307498
 207.7086792, -11.3064089
 204.5422516, -11.3062944
 198.1155701, -11.305378
 204.1994019, -11.3019896
 207.8581696, -11.2973757
 207.4408264, -11.2965021
 205.392395, -11.2954741
 200.150238, -11.2951307
 203.6863098, -11.2867098
 203.6641235, -11.284091
 206.9447479, -11.2821426
 203.7625732, -11.2805481
 208.8879395, -11.2796526
 200.7407837, -11.2773781
 198.8560791, -11.2759066
 202.2612, -11.2746677
 201.2492676, -11.2745123
 204.0901947, -11.2711477
 204.1732635, -11.2667255
 202.8596802, -11.2639351
 206.6366272, -11.2635593
 199.4627686, -11.2612743
 208.0441742, -11.2537584
 200.9511414, -11.2481709
 199.3465118, -11.2407026
 208.0617981, -11.2345619
 205.0273132, -11.234396
 205.2241058, -11.2343903
 208.8806305, -11.2267666
 208.3951721, -11.2140989
 198.2640991, -11.2117481
 206.0370026, -11.2047434
 208.1169891, -11.2036009
 198.585495, -11.2030687
 202.0576477, -11.1930466
 198.1650085, -11.1917677
 208.3074493, -11.1899948
 201.4158173, -11.1890059
 208.3012695, -11.1834259
 198.6423645, -11.1832304
 204.6969299, -11.1814718
 204.7006683, -11.1762533
 202.078125, -11.1703396
 205.9804077, -11.1686764
 198.2722626, -11.1678276
 202.0921021, -11.1664124
 208.1549835, -11.1640472
 206.0787659, -11.1569042
 205.9437714, -11.1567621
 206.0036316, -11.147954
 204.3798828, -11.1459999
 206.1221771, -11.1417837
 205.365387, -11.1393356
 206.074234, -11.1390867
 206.0305786, -11.1364717
 202.173172, -11.1356163
 207.4512482, -11.1352053
 206.0108948, -11.1317196
 202.6029816, -11.1309166
 199.3168793, -11.1289148
 208.326767, -11.1240005
 204.1908112, -11.1195297
 202.6919403, -11.117363
 205.9831085, -11.1152372
 202.323288, -11.1144438
 206.7178802, -11.1108427
 201.7695923, -11.1072884
 206.0926971, -11.1065693
 202.3369446, -11.1019001
 206.123642, -11.1010666
 206.0814362, -11.0996628
 206.0508575, -11.0983877
 204.1642303, -11.094924
 207.0079803, -11.091033
 204.1922607, -11.0907459
 208.7384033, -11.0876999
 207.7537994, -11.0803576
 206.0894012, -11.0762911
 200.0903931, -11.0754337
 203.7927246, -11.06775
 205.9796448, -11.0669622
 204.1763, -11.0657806
 208.7926025, -11.0520601
 207.7051086, -11.0482979
 204.9732361, -11.0482635
 202.6032562, -11.0474443
 207.7019348, -11.0470543
 199.7831268, -11.044055
 204.5025787, -11.0435591
 198.4857025, -11.0433712
 204.0463867, -11.0389252
 201.8765564, -11.0352449
 203.928833, -11.0325947
 204.1015625, -11.0310402
 202.668869, -11.0263376
 205.142395, -11.016325
 208.9593506, -11.0151672
 202.8972015, -11.0139942
 202.8833466, -11.0136204
 203.7273865, -11.0122433
 206.9927673, -11.0051184
 203.7084961, -11.0046196
 206.7887726, -11.0025797
 198.7104492, -11.0022297
 198.5241547, -10.9982405
 198.2239838, -10.9941044
 203.9412079, -10.9915409
 203.9485931, -10.9903431
 202.6626434, -10.9870348
 199.6316528, -10.98703
 204.3880005, -10.9865808
 202.6914978, -10.9843378
 208.8614349, -10.9839125
 205.0926361, -10.9821911
 202.815094, -10.9817696
 204.1769409, -10.976016
 208.8368225, -10.9734898
 205.1794281, -10.9663649
 198.7824097, -10.9644012
 208.750061, -10.9554844
 204.179718, -10.9518433
 204.3969574, -10.9494276
 198.2484589, -10.9473906
 205.2787476, -10.9451532
 206.1144104, -10.9380264
 207.0281982, -10.9375267
 207.9291229, -10.9316092
 208.7850952, -10.9312439
 205.8955231, -10.9243212
 202.4019775, -10.9221134
 207.651535, -10.9027653
 204.3947449, -10.9025059
 205.3379059, -10.8981962
 199.1150055, -10.8977346
 205.4156799, -10.8977213
 206.9979858, -10.8921013
 207.5501556, -10.8916979
 206.6596069, -10.890274
 201.8409882, -10.8896761
 202.5052338, -10.886797
 203.821106, -10.8836346
 207.5330658, -10.8829098
 204.0404663, -10.8826618
 205.4173431, -10.880188
 205.3026733, -10.8779154
 204.2639465, -10.8747263
 197.9010468, -10.8733883
 201.0059052, -10.8570414
 204.1638489, -10.8534412
 205.4268188, -10.852109
 205.028183, -10.8520927
 208.5272064, -10.8490982
 203.7213745, -10.8484306
 207.6842346, -10.8480654
 199.9835205, -10.8466949
 198.4090576, -10.8450203
 206.6943512, -10.8440876
 207.6587219, -10.8433123
 200.1443939, -10.8431873
 199.8480225, -10.8364353
 202.7626343, -10.834795
 201.7253876, -10.8313599
 205.2711945, -10.824935
 198.7090759, -10.8244486
 206.9644775, -10.8241568
 204.4695587, -10.8218307
 202.8667603, -10.8210936
 208.9496918, -10.8207788
 197.9644165, -10.8204498
 204.0878143, -10.8173876
 207.6055145, -10.8142586
 202.1235809, -10.813798
 206.6823883, -10.8128777
 203.89534, -10.8125668
 200.8943939, -10.8113394
 200.1144714, -10.8110332
 204.9845734, -10.8106775
 205.2935181, -10.8105974
 201.6389923, -10.8087053
 205.4337921, -10.8015814
 204.9725952, -10.7982454
 198.6500854, -10.7953224
 204.0225677, -10.7923422
 201.4576721, -10.7923412
 201.7070312, -10.7887783
 204.9651337, -10.7876787
 201.0968933, -10.7827559
 203.1802673, -10.780674
 205.1933746, -10.775979
 202.7735596, -10.7736988
 203.9688416, -10.7727757
 208.8681488, -10.7702074
 206.7810974, -10.7693796
 198.2503357, -10.7688246
 207.3810577, -10.7687616
 198.6933289, -10.7678194
 199.0038605, -10.763134
 207.1183624, -10.7619257
 206.9971771, -10.7599373
 207.3920441, -10.75912
 207.7932434, -10.7579241
 203.8631897, -10.7532597
 201.0065613, -10.7501106
 204.0954132, -10.7483749
 203.8431091, -10.7479868
 207.0222473, -10.7434092
 202.9629364, -10.7351475
 207.2373352, -10.732048
 204.8994141, -10.7319088
 205.2642059, -10.7247496
 198.566925, -10.7246094
 207.1213837, -10.7162418
 202.7212372, -10.7102022
 206.7334747, -10.7072582
 204.6239624, -10.7042112
 199.6315002, -10.703372
 207.3866119, -10.7028303
 204.6763611, -10.7013197
 204.2181549, -10.6993456
 207.2014923, -10.6940546
 203.8733368, -10.6887827
 205.0148621, -10.6852598
 203.7794647, -10.6791697
 202.7323151, -10.6785183
 201.1983643, -10.674119
 208.9728851, -10.673048
 208.3575897, -10.6716366
 198.5112457, -10.6690321
 201.0622406, -10.6542664
 205.241394, -10.6521788
 208.1143341, -10.6504793
 203.8158264, -10.6477327
 207.062912, -10.6461782
 203.9882507, -10.6452971
 204.6584015, -10.645215
 203.8324585, -10.6437082
 205.1487122, -10.6408262
 206.9896851, -10.639966
 202.4897156, -10.6394405
 208.2627106, -10.6386309
 205.2253418, -10.6323462
 199.6647797, -10.6317444
 203.763443, -10.630372
 204.4669952, -10.6287956
 208.0667877, -10.6277609
 205.2726288, -10.6230183
 202.2617035, -10.6194525
 199.5909119, -10.6126509
 198.7696228, -10.6101952
 199.6065369, -10.606863
 202.6539764, -10.605154
 204.7222595, -10.6006813
 202.1910858, -10.5968542
 208.0964203, -10.5949345
 202.6708069, -10.5922098
 199.4842529, -10.5918684
 202.1355438, -10.5898466
 198.8325806, -10.5873766
 200.8922577, -10.5862141
 202.6489258, -10.5825062
 208.5758362, -10.5801363
 200.8737793, -10.5783014
 204.2874298, -10.5781593
 199.5202484, -10.5613708
 208.719101, -10.554883
 199.4746094, -10.5511951
 204.9037781, -10.5494003
 205.0354309, -10.5493774
 199.5418701, -10.5425529
 200.038681, -10.5405312
 204.3594513, -10.5354939
 203.0189819, -10.5286999
 201.1935577, -10.5278664
 204.1163483, -10.5223846
 207.0282898, -10.5177011
 201.9638062, -10.51474
 201.870285, -10.5076952
 205.0305634, -10.5053806
 204.4225769, -10.4971657
 204.986908, -10.492919
 203.0476837, -10.488472
 204.6074829, -10.4865685
 199.9995728, -10.4818134
 201.0580292, -10.4789162
 202.7430725, -10.475378
 208.0676117, -10.4735613
 203.8948364, -10.4723139
 204.8686371, -10.4722118
 207.5310059, -10.4666901
 202.8564301, -10.4659348
 207.1209717, -10.4607868
 205.2718201, -10.4585876
 207.5113373, -10.4553537
 200.000412, -10.4485159
 201.8718109, -10.4358234
 202.8999329, -10.4339638
 206.95401, -10.4284286
 198.6379089, -10.4281521
 207.0384521, -10.4247103
 207.0082092, -10.4239359
 204.8600769, -10.4235954
 201.9228821, -10.4214334
 202.8112335, -10.4200201
 206.766983, -10.4185734
 206.8199005, -10.4093981
 201.9284821, -10.4055386
 203.1765289, -10.4054108
 207.3233795, -10.4051332
 206.9720459, -10.40481
 211.5285034, -10.3957062
 211.5144958, -10.3956251
 201.9166718, -10.3950357
 200.3042603, -10.3942423
 205.1279907, -10.3927422
 202.5611877, -10.3845997
 203.7953949, -10.3836479
 202.9237976, -10.3829575
 211.709137, -10.3780041
 206.7658997, -10.3686619
 204.3056946, -10.3685379
 211.6923523, -10.3621378
 202.6626282, -10.3612003
 198.8537598, -10.3575716
 201.9298248, -10.3575125
 204.4839935, -10.3546438
 198.8587189, -10.3540573
 203.0449219, -10.3476
 211.1902313, -10.338851
 211.1431885, -10.3380089
 211.2027893, -10.3375769
 199.7476501, -10.337266
 203.1258545, -10.3363094
 211.3016968, -10.334053
 211.8948364, -10.3330059
 203.8121948, -10.3299856
 211.328949, -10.3226576
 203.7615967, -10.3183861
 198.1868744, -10.317605
 202.5407715, -10.3165283
 205.1302338, -10.3104887
 202.5158539, -10.3077497
 211.4751129, -10.3069687
 211.8622284, -10.3035364
 211.6909637, -10.3029251
 211.2407837, -10.3007584
 204.068924, -10.2963743
 211.4884491, -10.289669
 202.9320374, -10.2876291
 211.1624298, -10.2845917
 211.45755, -10.2836609
 211.0566254, -10.2813711
 211.6704254, -10.2810364
 198.0695801, -10.2788382
 211.6550903, -10.2782364
 205.9963379, -10.2771482
 199.9383392, -10.2736244
 211.9014435, -10.2687864
 211.0148315, -10.2682962
 202.7584839, -10.2676687
 211.9006653, -10.2638359
 210.118927, -10.2610435
 210.3961639, -10.2586384
 210.9879761, -10.2578878
 210.1384735, -10.2503462
 210.6216888, -10.2488146
 211.1177979, -10.2486095
 211.9528046, -10.2485533
 203.0605621, -10.2474728
 204.1263733, -10.2455664
 211.8465576, -10.2453556
 209.9546814, -10.2405329
 210.5558319, -10.2400217
 210.2464752, -10.2372961
 202.747757, -10.2357035
 199.6184845, -10.2338076
 211.3759155, -10.2320318
 200.9381714, -10.2318363
 202.833786, -10.2276039
 204.322113, -10.2266474
 210.960434, -10.2239943
 203.9592285, -10.2223454
 202.5445099, -10.2202549
