RA_d,DEC_d
132.424633,12.302919
132.912702,11.884789
132.937827,11.796094
132.6586403,11.3319117
133.0106246,12.1179611
133.026538,11.625328
132.440446,11.943167
132.846292,12.131608
132.946262,11.708264
132.981475,11.402834
132.800114,11.807407
132.9857617,11.7902731
132.616883,11.914033
133.117138,11.814953
132.83385,11.778261
133.0109383,12.4316942
132.8857375,11.8446239
133.445408,11.6525
132.959261,11.749183
133.0056603,12.1861425
132.869217,11.642083
132.904817,12.358911
132.99195,12.016567
132.74232,11.872885
132.500142,11.946703
132.3659,12.234706
132.224867,11.739686
132.640071,12.376944
132.753363,11.814656
132.834,11.88
132.8366833,11.7506897
132.872296,11.757656
133.079933,11.871933
132.828017,11.930481
133.0103383,11.92619
132.7928,12.025436
132.4867521,11.6924969
132.60008,11.21106
132.9127021,11.7987356
132.4851,11.235769
132.8935225,11.6326208
132.290208,11.807442
132.904268,11.913886
132.702166,12.015053
132.892425,11.59995
132.481446,11.894633
132.304071,11.670197
133.128225,12.071389
132.639088,12.171036
132.8746041,11.78801859
132.743425,11.703333
132.624508,12.135306
133.345904,12.195719
133.035902,11.804416
133.254737,11.379539
132.260533,11.726581
132.798204,11.513903
132.878142,12.071108
132.816021,11.901028
132.624508,12.135306
133.023922,11.647528
132.827255,11.8226431
132.43415,11.485972
133.047471,11.675575
132.983821,11.837439
132.654993,11.848314
132.974104,11.776283
132.7182,11.223983
133.014592,11.796694
132.974746,12.297853
133.130825,11.864289
132.831989,12.05943
132.8454796,11.8137325
132.813129,11.445189
132.689997,11.926585
133.013763,11.967958
132.951963,11.70635
133.03517,11.80294
133.150937,11.913383
132.8338521,11.8397914
132.72642,12.2594675
132.722282,11.727777
132.839554,11.552042
133.212458,11.705211
132.7355253,11.6356067
132.666294,11.975694
132.670883,11.402608
133.070133,11.808692
132.8407071,11.7347381
132.669717,12.283389
132.587925,12.353231
132.870795,11.8425361
132.965058,11.747311
132.872296,11.757656
132.893983,11.818558
132.782559,11.802585
132.216662,11.760269
132.650553,12.040413
132.8927308,11.8484706
132.431075,11.810758
133.173946,11.713242
133.218488,11.847681
132.696,12.170228
132.940739,12.284785
132.839854,11.768389
133.283151,11.665546
132.91562,12.09769
132.44255,11.675536
132.800925,11.787442
132.76216,12.00597
133.026538,11.625328
132.862017,11.159261
132.994892,11.834025
132.224167,12.030444
132.721444,11.829585
132.318742,11.655575
132.660108,12.122186
133.072033,12.118242
132.875533,11.730506
132.339567,11.425942
132.69525,11.882742
132.882279,11.752433
132.641754,11.490028
132.743721,11.994303
133.094567,11.813911
132.650558,11.721667
132.953946,11.800603
133.04185,11.5084
132.57757044,11.40784769
132.8990775,11.8929883
133.268525,12.087203
132.9322962,11.7541253
133.0578,11.277344
132.922912,11.793381
132.781333,11.882278
132.888967,11.766572
133.1896,11.912683
132.757821,12.133928
132.8664367,11.8366469
132.699794,11.985256
132.631498,11.981374
132.453083,12.251808
133.092571,11.817519
132.740376,12.011286
132.66417,12.042726
132.693321,11.871317
132.548825,11.540308
132.7544129,11.8363761
132.4867521,11.6924969
132.276027,11.425225
132.9052104,11.7821461
132.91141,11.7103803
132.852821,11.718389
132.926517,11.535275
132.731728,12.012279
132.838437,11.764625
132.877442,11.183506
132.91346,11.8344081
132.869217,11.642083
132.753192,11.886531
132.830487,11.542797
132.41485,12.085222
132.412075,11.538228
132.870795,11.8425361
132.822279,11.783511
132.9265104,11.8564139
132.9797921,11.6611842
133.030417,11.785858
132.958125,11.825325
132.984225,11.893264
132.804104,11.950256
132.173625,11.745978
132.8320408,11.8696608
133.147079,11.236997
132.947455,11.612154
133.06939,11.7083306
132.7646417,11.7507822
133.047471,11.675575
132.784958,11.786706
132.653457,11.800229
132.774267,11.886317
132.800114,11.807407
132.9857617,11.7902731
132.994163,11.870894
133.218408,11.963561
132.821002,11.846229
133.388587,11.569897
132.804104,11.950256
132.61805,11.702714
132.762258,11.557072
133.12095,11.28745
132.616883,11.914033
133.077826,11.859427
133.265954,11.646825
132.58286,11.3584828
132.706837,11.585821
132.502428,11.732745
132.502428,11.732745
132.79908327,11.75613989
133.041775,12.145064
132.571988,11.907739
132.278112,11.49805
132.428714,11.719127
132.950967,11.332736
132.72665,11.941413
132.779725,12.222022
132.810464,12.069092
132.97273,11.642408
132.9871454,11.2985917
132.8747008,11.5864411
133.061413,11.518711
132.9058546,11.8348119
132.809767,11.750108
132.376633,11.504564
132.695287,11.89796
132.8299237,11.79853
132.8642621,11.8907114
132.5610386,11.7415681
132.827867,11.784083
132.8249633,11.7650606
132.80975,11.685864
132.854829,12.247108
132.956583,11.156608
132.953946,11.800603
132.888708,11.241897
132.89871,11.22497
132.4867521,11.6924969
132.487546,11.565111
133.0529,12.049789
132.876684,11.834943
132.74232,11.872885
132.554592,11.552542
133.167958,11.828972
132.493387,12.340119
133.057042,12.109414
132.749714,11.944349
132.908596,12.023418
133.45255,11.833542
132.873675,12.430872
132.931092,11.814492
132.558958,11.316656
133.006375,12.017681
132.386546,12.149389
132.479958,11.529072
132.450796,11.964
133.060018,11.775851
132.8884258,11.81426
132.997254,11.574192
132.842251,11.807739
132.774,11.729706
132.513433,12.180586
132.74232,11.872885
132.870438,11.719092
132.906211,12.013427
132.932875,11.945131
133.078833,11.397097
132.595046,12.227011
132.734046,11.86545
132.8126992,11.8225464
132.87746,11.81525
132.953492,11.947553
132.510154,11.634292
132.8642621,11.8907114
132.868303,12.054502
132.8126992,11.8225464
132.458287,11.590478
132.5898924,11.8397667
132.8450146,11.8004944
132.61245,11.808697
133.046537,12.295261
133.246479,12.095136
132.674952,11.614598
132.8366313,11.8906022
132.800925,11.787442
133.089092,11.844978
132.750683,12.41195
132.8490542,11.8303747
132.9314562,11.7406922
132.9314562,11.7406922
132.796771,12.295197
133.109859,11.691046
133.196492,11.557658
133.089092,11.844978
132.841433,11.885811
133.154229,11.940931
133.099738,12.352886
132.953492,11.947553
132.960726,11.858688
133.111312,11.374972
132.736121,11.831847
133.406025,11.9298
132.8450146,11.8004944
132.576163,11.922544
132.8418846,11.7780619
132.756517,11.824217
132.821002,11.846229
132.673196,11.370978
132.217079,12.051567
132.78315,11.981496
132.5679,11.896667
132.8801521,11.7640778
133.146986,12.062277
132.992637,12.032061
133.237604,11.457736
132.801217,11.906389
132.7025898,12.0614837
132.775037,11.429292
132.169988,11.678872
133.065897,11.775553
132.758546,11.755314
132.760963,11.579711
132.904858,11.984003
133.077388,11.740661
132.769596,12.072031
132.706837,11.585821
132.5163,12.382681
132.748475,12.315208
132.862542,11.864603
132.80975,11.685864
132.599165,12.333014
132.426727,11.508788
132.9076925,11.8491989
133.298183,11.438683
132.926425,11.835453
132.2705556,11.6964303
132.687463,11.62506
132.9265104,11.8564139
132.8450146,11.8004944
132.983367,11.857356
132.701859,11.974451
132.885771,11.814478
132.660713,11.77681
133.0586421,12.212282
132.186363,11.877725
133.08346,11.46007
132.69525,11.882742
132.958125,11.825325
132.548119,11.32793
132.9591788,11.7685897
132.994982,11.804119
132.82936,11.67102
132.788754,11.559183
132.7491906,11.8534967
132.781537,11.865703
132.998488,11.882681
132.452021,11.374989
133.093675,12.103944
133.225663,11.663906
132.960893,11.609382
132.859087,11.897767
132.184742,11.642856
132.422508,11.788047
132.5898924,11.8397667
132.734706,11.858129
133.212117,11.687511
132.7982,11.76484
132.836146,11.524511
132.788104,11.950103
132.76665,11.706642
132.753363,11.814656
133.383604,11.579644
132.7211524,11.6672873
132.82936,11.67102
133.243525,11.996067
132.91141,11.7103803
132.537583,11.557261
132.777271,11.599711
132.834712,11.764575
132.2974,12.021433
133.032521,11.420211
132.44213,11.843086
132.8851875,11.7978861
132.840646,11.877172
132.937827,11.796094
132.8664367,11.8366469
132.802904,11.878436
133.276142,11.380247
132.95564333,11.89415552
132.491117,11.713467
132.437118,11.698955
132.599008,11.815939
132.553333,11.668289
132.63095,12.115719
132.734706,11.858129
132.7913071,11.7713753
132.5035074,11.7027284
132.866187,11.928044
133.298984,11.991971
133.312862,11.921933
132.922912,11.793381
132.8178425,11.7424894
132.70945,11.157194
133.138308,11.991092
132.278112,11.49805
132.786892,11.964922
132.756517,11.824217
132.373175,12.184544
132.789617,11.695839
132.918579,11.777178
133.128133,11.484897
132.862542,11.864603
132.758546,11.755314
133.315296,12.185228
132.875533,11.730506
132.838437,11.764625
132.81152,11.50246
132.2558177,11.9829745
132.768725,11.862781
133.225829,11.513131
132.670419,12.024232
132.8466253,11.6541195
132.233804,11.728353
132.82185,11.431914
132.6313,11.266761
132.897821,11.575622
133.28085,11.721336
132.586883,11.481661
133.2911162,12.00491
133.099475,11.407678
132.859087,11.897767
132.536288,11.315081
132.866187,11.928044
133.032242,12.048433
132.6770774,11.6637139
132.8603386,11.6435784
132.40795,11.434533
132.700473,11.913244
132.641813,11.288142
132.7179345,11.7509925
132.9591788,11.7685897
133.1261627,11.7140092
132.7454804,11.8053664
132.722282,11.727777
132.9835,11.653825
132.564983,11.490728
132.733529,12.158019
132.906558,11.9457
132.698348,11.756352
133.03517,11.80294
132.858517,11.832086
132.455029,11.847183
132.7001,11.828194
132.745997,11.816
132.834712,11.764575
133.096954,12.38655
132.953492,11.947553
132.587888,11.451133
132.7001,11.828194
132.856687,11.887733
132.835721,11.771217
132.8337525,12.3028986
132.926425,11.835453
133.077388,11.740661
132.7635638,11.7631719
132.8292363,11.8349389
133.021287,11.772625
132.785721,11.848072
132.823858,11.741517
132.849458,11.647817
132.994163,11.870894
132.774267,11.886317
132.80975,11.685864
132.621483,11.340786
132.783454,11.640553
132.849829,11.580678
132.898854,12.157592
132.897513,11.965683
132.736121,11.831847
133.254533,12.016639
132.864268,12.228683
133.043917,12.298292
132.804104,11.950256
132.970208,11.582753
133.228629,11.712547
132.76027,11.922829
132.9142,12.01586
132.928286,11.991927
132.748879,11.664581
132.709208,12.400528
132.82905,11.969728
132.953298,11.97214
132.72665,11.941413
132.855058,11.637817
132.804104,11.950256
132.388417,11.3614
132.9644088,11.9638267
133.252525,11.683381
133.339262,11.950625
132.855058,11.637817
133.234375,11.814983
132.827255,11.8226431
132.250854,11.834322
133.160283,11.898975
132.8410008,11.7216122
132.9702987,11.4991322
132.660462,12.129411
132.9142,12.01586
133.459291,11.718859
132.78315,11.981496
132.480608,11.470586
132.489446,11.635536
132.772967,11.875611
132.562826,12.174635
132.681618,11.596837
132.786013,11.769942
132.82936,11.67102
133.352333,12.134975
132.8990775,11.8929883
132.8450146,11.8004944
132.449142,11.980736
132.944365,11.749479
132.808004,12.113967
132.8261,11.838794
132.903067,11.833061
132.983745,11.896805
132.9958942,11.6969959
132.82905,11.969728
132.8490542,11.8303747
132.678529,12.193678
132.786013,11.769942
133.283167,11.869017
132.341842,11.8704
132.779752,11.596844
133.181125,11.613825
132.551331,12.160701
132.8746041,11.78801859
132.991129,11.762775
132.9314562,11.7406922
132.8356296,11.7680208
133.077388,11.740661
132.403934,11.484226
132.492671,11.620172
132.986275,12.046661
132.7646417,11.7507822
132.8753724,11.4587623
133.394567,11.643597
132.7646417,11.7507822
132.800114,11.807407
133.009621,12.087458
132.9141092,11.8626839
132.827892,11.286817
132.58286,11.3584828
132.652792,11.815383
132.96269,11.617388
133.243554,11.563314
133.23755,11.988681
133.298629,11.899267
132.3345,11.967192
132.633559,11.857306
132.822854,11.756303
132.800825,11.842522
132.7491906,11.8534967
132.802237,12.188181
132.839854,11.768389
132.551271,11.8568
132.750754,11.908922
133.234375,11.814983
132.7131438,12.4219608
132.564392,11.706936
133.325304,11.870453
132.959261,11.749183
132.265108,11.724622
132.953371,11.517039
132.8126992,11.8225464
133.077388,11.740661
132.747636,11.914569
132.689997,11.926585
132.840646,11.877172
132.860641,11.952582
132.885771,11.814478
133.020642,11.793914
132.784371,11.440903
132.9322962,11.7541253
132.677871,11.938866
133.29325,11.85183
132.431075,11.810758
133.0722071,12.3340317
132.932875,11.945131
132.953946,11.800603
132.8464325,11.9014003
132.838437,11.764625
132.998008,11.918034
132.6611448,11.2035784
133.138387,11.949863
132.329483,12.121867
132.8249633,11.7650606
132.928286,11.991927
132.821002,11.846229
133.056683,11.393361
133.160217,12.059792
133.064362,11.883761
133.421392,12.053822
132.8151625,11.8489489
132.924787,11.726986
132.87485,11.8525144
132.872296,11.757656
132.647108,12.109086
132.92115,12.192197
133.0341524,12.2629137
133.362871,11.423492
132.859087,11.897767
133.043917,12.298292
132.756687,11.937876
132.585713,11.496764
132.945354,12.445225
132.876875,11.816186
132.9526663,11.8209722
132.83385,11.778261
133.294075,11.523947
132.802904,11.878436
132.3944146,11.8571439
132.983367,11.857356
133.243688,11.314997
132.952133,11.427094
133.287033,11.984083
132.951355,11.8533242
133.309817,11.644931
132.785458,11.428667
132.38162,11.32664
132.448375,11.480606
132.8469842,11.8073719
132.774,11.729706
132.8464325,11.9014003
133.335763,11.482124
132.821258,11.804497
133.064362,11.883761
132.752858,11.678136
132.834712,11.764575
132.668692,11.703196
132.456337,12.292267
132.669967,11.796175
133.109859,11.691046
133.006637,12.414642
132.8058,11.660436
132.35795,11.706031
132.839883,11.652358
132.853514,11.801102
132.9384012,11.9487056
132.842341,11.98578
132.722348,11.815935
133.147817,11.842842
132.9857617,11.7902731
132.643275,11.665744
132.78228,11.941902
132.942009,11.605105
132.657342,12.043658
132.492433,11.61295
132.936421,11.779453
132.802904,11.878436
132.781333,11.882278
132.512631,11.278357
132.789437,12.171894
132.827842,11.676864
132.7177,11.810963
132.661177,11.967365
132.692796,11.339856
132.850458,12.025144
132.839854,11.768389
133.0778675,11.7235061
132.905604,12.055383
132.753363,11.814656
132.753192,11.886531
132.576163,11.922544
132.821002,11.846229
132.80675,11.855072
132.794938,11.664122
,
133.065897,11.775553
133.220654,12.317464
133.10729,12.3845756
133.018971,11.980242
132.8356296,11.7680208
132.8466253,11.6541195
132.841433,11.885811
132.810167,11.844517
132.702914,12.002531
132.822279,11.783511
132.9721,11.905408
132.757759,11.66644
132.864546,11.884025
132.9141092,11.8626839
132.762479,11.873808
132.746817,11.943581
133.353658,11.722831
132.839854,11.768389
133.177383,11.383614
132.789617,11.695839
133.002195,11.874752
132.972162,11.938086
133.045696,11.530331
132.839595,11.984669
132.5900636,11.6820609
132.952792,11.793222
132.661707,11.892365
132.747575,12.055353
132.8851875,11.7978861
132.821258,11.804497
132.500229,11.242437
132.357763,11.388494
132.839854,11.768389
132.7913071,11.7713753
132.605404,11.583475
133.173887,11.784089
132.9314562,11.7406922
132.292908,11.722914
133.177767,12.1777
132.753455,11.66043
132.858075,11.550028
132.320908,12.064286
132.537583,11.557261
132.7441,11.265469
133.149279,11.738267
132.7320417,11.87076
132.904229,11.614358
132.8418846,11.7780619
132.921775,11.908058
132.648304,11.425336
132.632697,11.50212
132.424221,12.071683
132.933388,11.773478
133.211025,11.660053
132.8450146,11.8004944
132.743108,11.970786
132.7179345,11.7509925
132.700473,11.913244
132.9716079,12.0588869
132.95564333,11.89415552
132.57757044,11.40784769
132.950586,11.99203
132.821258,11.804497
132.875533,11.730506
132.741585,12.308936
132.593229,11.37245
132.876875,11.816186
133.148467,11.981197
132.3856,11.984694
133.158217,12.225989
133.026235,11.644752
132.341683,12.031003
132.722282,11.727777
132.36624,11.7062059
132.5319,12.321817
132.92784,11.776831
132.885771,11.814478
132.362062,11.911583
132.994892,11.834025
133.09995,12.114583
132.9265104,11.8564139
132.870795,11.8425361
132.808268,11.959512
133.056683,11.393361
133.045696,11.530331
132.978992,11.884992
132.906558,11.9457
132.493921,11.529819
132.425988,11.920814
133.022998,11.778875
132.310707,12.027716
132.467525,11.252175
132.908163,11.980326
133.014834,11.68997
133.061183,12.075075
133.3245,11.79989
132.459033,11.425892
133.115771,11.998619
132.851242,11.791208
132.816179,11.456817
132.9591788,11.7685897
132.8151625,11.8489489
133.234375,11.814983
132.998008,11.918034
133.306812,12.231547
132.9127021,11.7987356
132.721525,11.792828
132.983821,11.837439
132.9475921,11.7860253
132.8366833,11.7506897
132.4800417,11.2528536
132.746217,12.071808
132.394829,11.788114
132.758546,11.755314
132.82235,11.767528
132.7635638,11.7631719
132.951825,11.554361
132.87746,11.81525
132.815404,11.804342
132.958125,11.825325
133.235454,11.422906
133.1362867,12.1069636
132.506229,11.641978
132.653091,11.78544
132.622629,12.317853
132.490971,11.741867
132.8433496,11.8581181
132.403404,12.110214
132.6920463,11.7189775
133.181059,11.482939
133.161179,11.652214
132.961985,11.869027
132.74232,11.872885
132.370075,11.842894
132.8700254,11.8666556
132.752829,12.207867
132.872296,11.757656
132.802904,11.878436
132.527979,11.803233
132.883583,11.919056
133.135454,11.834639
132.696363,11.7152331
132.8151625,11.8489489
132.89455,11.224539
132.697258,12.210681
132.937827,11.796094
133.297787,12.023967
132.849458,11.647817
133.343516,12.082591
132.9526663,11.8209722
132.91346,11.8344081
132.870717,11.795256
132.579075,11.465686
132.293875,11.769147
133.050438,11.893964
132.562179,12.3409
132.746488,11.551519
132.8541304,11.7619469
133.290829,11.793883
132.693121,11.908624
132.863242,11.782483
132.9314562,11.7406922
132.97,11.898653
132.8902262,11.8625069
133.026796,11.670836
132.481808,11.881067
132.865307,11.958358
132.866121,11.862825
132.981967,12.299259
133.352796,12.152803
133.064954,11.383644
132.1926,11.894558
133.290333,11.7623
132.238729,11.682833
132.734046,11.86545
132.8410008,11.7216122
132.256883,11.963197
132.712667,11.553125
132.31641,11.768215
132.822279,11.783511
132.870795,11.8425361
132.8774004,11.82034
132.78315,11.981496
132.966429,11.414475
132.937205,11.6496998
132.914938,11.702997
132.822854,11.756303
132.9127021,11.7987356
132.551271,11.8568
132.335992,11.445658
132.9857617,11.7902731
132.471,12.06667
132.534283,11.654325
132.802904,11.878436
132.999738,12.083036
132.942097,11.809302
133.108854,11.989994
132.622663,11.472464
132.882279,11.752433
132.940767,11.255981
132.961758,11.5033
132.505812,11.7067
132.609058,11.955433
132.906558,11.9457
132.97273,11.642408
133.429504,11.855472
132.768725,11.862781
133.520325,12.005533
133.069,11.327278
132.8249633,11.7650606
132.426692,11.437369
132.774267,11.886317
132.726257,11.92091
133.029792,11.823728
133.272292,11.579931
132.814358,11.792072
132.783454,11.640553
132.9547617,11.828775
132.9591788,11.7685897
132.583853,11.8197409
132.970046,12.071933
132.769829,11.670182
132.926892,11.831083
132.743721,11.994303
132.8928304,11.8288514
