RA_d,DEC_d
127.677433,19.375225
130.15829,19.60792
132.214192,20.904275
131.538321,21.608028
129.352067,19.786678
130.298647,19.481071
130.365533,21.061369
130.8980717,20.1895794
129.364796,19.617606
131.3841,18.964481
128.947121,19.58965
129.534079,20.446153
130.114412,19.722136
129.465854,19.414933
130.50665,19.446139
129.037338,19.158592
132.329307,22.401848
129.87895,19.9672
131.708854,21.02025
129.510958,21.205478
130.335204,19.622911
131.301488,19.306872
130.775913,18.516942
128.547496,21.070778
127.976133,18.760053
128.898804,18.995711
130.23679,19.76997
129.258467,19.604758
130.117,19.726244
132.569726,17.101677
130.240613,21.021467
129.534079,20.446153
129.900658,18.680272
129.731937,17.252667
129.861154,20.431197
131.830796,19.214458
128.078738,19.052414
129.636808,19.773797
129.037338,19.158592
129.85646,19.00072
129.274392,19.283031
130.0087,19.0656
131.659229,19.879122
129.656171,19.257961
128.935946,17.006633
130.052496,19.947314
130.532085,20.105429
129.079854,19.898589
128.203246,18.677989
130.10435,19.695711
129.154333,21.719181
127.58588,17.71294
132.33903,22.032488
128.891142,18.929858
131.342662,18.230968
127.951542,19.954461
128.341417,22.092908
129.812921,19.725467
128.996646,18.308242
132.428279,18.023233
127.79221,18.21467
128.587175,20.529017
131.096721,20.232139
132.80521,17.35403
131.697167,19.644739
130.966771,17.6558
127.920421,18.495275
128.324971,19.275789
130.288596,17.571403
130.466346,20.34665
130.005421,20.135611
129.279783,20.778867
129.68087,17.938
131.65325,19.22603
131.953587,18.605439
129.533679,20.439542
130.271058,19.522528
130.616871,17.246808
127.39858,21.34644
131.645283,19.257231
131.934189,19.180296
129.530433,20.448806
129.454679,17.255019
130.08875,19.181169
130.147137,19.748558
129.160629,21.191672
130.961908,20.365767
130.310233,20.996214
128.642992,18.799039
129.477371,20.13675
129.20001396,18.88280579
133.364504,17.975989
129.57792,18.37261
130.044196,20.347367
130.894308,18.622203
133.931887,19.628447
129.919162,18.616325
129.666496,17.905836
129.035842,19.957056
130.94362,21.14153
128.820642,19.914853
130.041012,18.097281
130.261013,18.168539
130.936425,21.209547
130.06479,19.76592
130.466346,20.34665
130.284329,19.785814
131.261021,20.512183
130.096962,19.673239
130.0025983,19.8065586
130.231208,18.297869
132.219218,19.046391
131.048512,20.216683
131.67842,17.17722
128.628079,19.1001
130.321021,19.470406
129.079275,18.919008
129.519271,20.659797
127.7126,19.352464
129.89665,19.564025
131.953587,18.605439
129.258979,19.868742
129.145467,20.275203
131.224471,21.618497
126.91169,21.013245
129.762858,19.404331
130.716551,19.088144
129.064725,20.686056
129.385117,19.521686
130.01483,19.77692
126.80021,19.49539
129.771337,19.757339
130.542888,18.766772
130.67808,19.83569
131.62043264,22.35216139
130.322892,20.542519
128.14687,18.736
131.937983,18.356664
130.781042,19.238689
130.0025983,19.8065586
127.929042,18.485133
131.799733,21.130144
131.21996,17.23608
131.924192,18.941328
129.03605,18.747475
131.441213,20.494731
130.314296,19.086242
128.409921,20.481267
132.042546,19.149983
128.513108,20.341819
131.787954,18.193692
130.297112,19.529658
128.987342,20.826303
130.22783,20.96042
129.58912,20.44811
129.411256,19.052448
130.821069,20.411289
129.685325,17.808181
128.248283,20.120808
128.944925,19.870942
132.361513,18.522108
130.199142,20.479975
128.391454,20.073792
129.43454,19.682858
130.248654,18.367903
128.461575,19.782969
128.25712,21.59297
129.345146,17.687575
130.30617,18.98475
130.218658,20.266528
129.533679,20.439542
130.30162,20.46669
129.927317,19.308014
128.393775,19.95165
133.858377,19.104084
129.71104,21.38533
129.345221,17.333261
131.937983,18.356664
130.005421,20.135611
132.94621,20.45578
127.084179,19.258533
129.345146,17.687575
130.691508,21.271211
126.038904,20.0236
127.084179,19.258533
129.599433,20.728031
131.924192,18.941328
129.124396,18.96585
130.903533,20.540136
128.557875,21.397833
129.778687,20.348408
127.112229,20.104761
129.830721,18.639567
132.577304,19.428533
127.202708,18.976658
129.729879,20.219161
127.676578,21.127798
127.209496,21.128103
131.59633,18.99294
128.813404,19.375436
128.999513,19.525569
131.697167,19.644739
130.2944971,19.8295425
128.315675,23.162047
128.861804,21.650503
129.605717,20.355842
128.821,20.969681
132.09825,19.8366
131.07608,20.83011
130.017354,19.784425
129.244367,18.831178
130.8341438,19.7690489
129.139108,19.915128
130.00987,19.60419
129.813612,19.286508
129.96185,19.550581
131.978004,20.061914
128.813404,19.375436
130.833896,20.07385
130.308558,20.741606
130.667567,19.133075
130.201367,19.921922
130.0163,18.932625
130.686513,17.306984
130.402592,18.904308
129.11887,21.98106
127.740033,20.662458
128.913671,20.402753
130.272175,20.473481
129.863663,20.733092
126.9374,20.057503
128.408454,18.954881
127.42775,20.95203
128.03315,18.740758
129.38342,16.95992
130.329592,19.088525
129.050171,17.879647
129.999942,19.577917
129.03479,20.81467
128.164442,19.956197
130.844075,21.671711
134.007221,19.287639
130.654192,20.142192
129.244367,18.831178
130.880557,20.531769
131.31025,19.555722
128.347571,18.382953
130.72110922,20.81923637
129.171142,18.307294
129.510325,20.621242
127.920421,18.495275
130.532742,22.184769
130.192062,16.818708
128.135183,20.844728
128.728971,21.648472
127.511067,19.936417
130.334758,18.961947
129.7617908,19.7247331
129.877975,18.948167
129.7467,20.042397
130.538855,18.930286
129.764053,21.811243
129.127096,19.920539
130.224729,19.998703
130.292971,19.818644
129.940542,18.976125
129.372542,18.693219
130.070625,20.7002
129.69095,20.916642
130.29562,19.64228
130.23521,20.24986
129.094558,19.191497
129.700708,16.53225
129.80046,20.60208
128.913671,20.402753
129.860642,20.862411
130.60954,20.68881
130.1920333,19.3095936
128.746987,21.143706
128.783579,19.990372
131.542087,19.52885
129.767146,19.522689
130.257346,17.814328
128.775992,18.823517
131.520942,16.798617
127.432539,20.114576
130.413408,19.674514
129.7617908,19.7247331
130.292971,19.818644
130.86262,20.00575
128.703,20.311242
126.1734587,18.2883492
130.339194,19.981552
127.7126,19.352464
130.802733,19.574733
129.362796,18.810961
129.725858,19.862397
133.10142,18.821
128.642992,18.799039
130.164067,19.939967
129.615538,19.765469
129.654546,21.246903
128.367558,18.726758
127.862112,18.68235
129.837871,18.436717
130.0153,19.916533
130.384821,18.669658
131.3111458,20.9975881
128.120586,21.291018
130.936425,21.209547
128.118943,19.98296
131.960508,19.153067
131.542937,22.995789
131.329942,19.002992
131.57615,18.719233
129.130096,19.592614
131.830796,19.214458
131.257258,17.164006
127.777642,21.229556
130.22517,21.75672
132.751688,18.051069
129.59587,20.92653
129.762125,19.532561
129.04765,19.877872
130.0546,20.057814
131.645283,19.257231
130.4733,19.608522
128.863204,18.814756
129.654546,21.246903
130.8341438,19.7690489
129.731162,19.842625
129.96185,19.550581
130.968629,20.299386
130.164067,19.939967
130.84071,20.91944
127.32858,20.718
130.017354,19.784425
127.661054,17.472069
133.444479,19.303958
130.351929,20.130444
131.583621,18.683544
133.15954,21.15506
131.088525,19.936603
129.839804,20.758142
131.338204,18.884311
128.409921,20.481267
133.084396,18.371503
129.457608,19.514117
129.488025,19.463878
130.399992,19.1071
131.261021,20.512183
128.461575,19.782969
130.466346,20.34665
130.466637,20.167028
131.678383,19.426194
130.707021,18.859756
131.343125,19.827811
130.228852,19.494022
131.520942,16.798617
131.115379,18.969342
130.426225,19.660547
129.702525,18.718286
128.309392,20.605908
129.7407,18.775256
129.38342,16.95992
128.439511,17.144392
129.900658,18.680272
132.475073,20.693119
132.00725563,18.67712254
130.38871,21.32197
129.366225,19.903525
131.31025,19.555722
128.347863,20.300908
130.884958,19.743836
129.603725,16.976686
130.521575,20.965706
127.58254,20.57189
131.496533,19.253528
128.078738,19.052414
129.985121,19.792058
129.55925,19.78986
129.15175,19.185222
129.4192,19.5509
131.36772439,20.39538858
132.707683,19.810136
129.918804,19.314981
130.584225,21.745544
129.064725,20.686056
130.195504,20.474775
129.94065,19.366714
129.384271,18.883981
128.628079,19.1001
131.508171,20.534211
128.86868,19.206202
131.382406,18.56883
129.56575,21.385661
129.20017,19.81731
128.900575,19.532864
127.697894,18.367464
130.608396,21.230858
129.7407,18.775256
130.864979,19.827939
130.244883,22.480556
129.662758,20.170794
128.866892,20.196317
131.447221,20.090575
130.39792,19.66678
130.276958,19.102969
132.506504,18.814629
130.224258,19.378903
130.576379,18.392233
130.949914,18.317778
131.8255,20.485867
127.524983,18.279542
127.51225,17.950592
130.094646,19.464778
130.4723,19.265508
130.71785,19.862781
130.310233,20.996214
130.682167,19.623172
131.235163,18.371425
132.277917,19.686497
130.902483,21.319381
129.15175,19.185222
130.12945,18.432278
129.75254,20.73231
130.682167,19.623172
129.78917,17.79792
130.84335,19.200208
130.826813,19.518844
129.216718,19.011644
129.113033,19.865189
133.22008,18.88947
129.532092,17.050589
129.225463,18.756875
131.135804,21.683117
127.040312,19.268386
130.553004,18.683642
130.070417,20.711739
129.663125,17.496825
131.583604,21.008922
130.094646,19.464778
129.925146,20.29585
130.784975,19.468364
130.080042,18.634039
130.381421,18.500611
131.723775,19.049153
130.232921,18.246181
129.634708,18.78135
130.5915,22.7645
130.903533,20.540136
130.12804,21.39256
128.866892,20.196317
128.702154,17.933028
129.94065,19.366714
129.925146,20.29585
129.759521,19.326214
129.915208,19.115617
132.020629,19.470497
130.04271,20.386959
131.05533,18.98347
129.080671,20.67965
129.533362,20.064042
128.705483,17.430022
130.157888,20.338303
129.672792,19.421706
129.663721,19.694492
132.646992,20.710467
128.935892,18.960628
131.44917,20.71292
130.894254,18.753853
128.007867,19.979772
129.474738,22.293125
129.96131427,19.54081354
127.79433,20.66422
129.972022,20.119421
129.50255,18.964708
132.236733,23.839464
129.71571,19.006
128.966975,20.266336
130.221925,18.748336
129.533713,18.741667
130.466637,20.167028
130.426225,19.660547
129.504742,19.978614
132.542776,20.148621
130.399429,21.293644
130.79483,20.02478
128.696421,18.021178
129.84883,19.86717
128.310008,19.076792
131.267613,20.357744
129.930806,19.812729
130.801946,20.328739
127.714187,18.897653
130.119329,20.312486
128.011379,20.772422
129.735462,18.216614
129.437287,19.674725
133.784194,20.387918
128.73821,17.00328
128.732221,17.155156
129.73725,18.85815
129.55925,19.78986
129.708388,20.067658
130.224162,19.998964
129.11208,22.00467
129.067346,19.377975
131.016262,19.020242
130.943924,17.156743
129.3909013,20.0136706
130.280386,19.835276
127.775154,18.130025
129.513842,19.787481
130.757792,19.901278
131.403579,18.598703
129.699942,21.29845
130.245438,19.237983
131.338204,18.884311
129.904825,19.816133
130.224896,20.090108
132.125296,18.950967
130.5891,19.053421
130.332054,19.098458
130.91392,18.42558
129.324546,19.488078
130.31679,19.74761
132.061521,22.558997
129.730304,19.283822
132.318808,21.586717
131.668,19.275114
130.35633,19.12739
130.482792,19.689711
129.233267,19.599192
130.216129,19.941731
130.455625,19.196425
131.8255,20.485867
129.603725,16.976686
128.970417,18.314192
132.650558,19.951869
129.663125,17.496825
130.897337,19.003942
130.854225,20.565353
128.186712,18.036161
131.184275,21.120394
130.298425,22.264339
129.177904,18.895247
129.6995,21.759289
127.750871,19.404461
131.441213,20.494731
128.941242,22.511828
130.224162,19.998964
130.410346,17.640014
129.443375,19.599319
130.226808,16.016886
131.338204,18.884311
130.348821,20.939494
130.224896,20.090108
127.775154,18.130025
131.18871,18.07894
132.093904,18.612469
128.0385,19.27408
128.651925,18.398083
129.533362,20.064042
128.82105,17.606783
130.811133,17.708386
129.104796,21.149036
130.199142,20.479975
132.497408,19.166956
130.002946,19.309642
127.958283,20.724867
129.264683,19.536008
130.473529,20.621086
130.254058,19.533578
129.12265,21.052894
129.164488,20.376103
131.472137,21.038103
130.04271,20.386959
128.347571,18.382953
129.731162,19.842625
129.707225,18.265878
129.037429,19.230031
127.066196,18.207789
131.23854,19.81553
129.648521,21.177267
128.614108,18.697278
129.672037,19.996433
128.309392,20.605908
131.268788,17.004744
131.143737,20.341539
130.044196,20.347367
130.3045,20.11689
128.514837,19.795275
129.810558,20.021997
129.059546,19.425086
128.186712,18.036161
129.55925,19.78986
130.432871,19.302283
129.378113,21.127853
130.482792,19.689711
130.350746,18.234078
130.64565,18.929392
130.67342,20.191
129.595396,21.433489
129.366225,19.903525
129.457679,20.794639
129.6921,20.576775
129.642171,20.774783
128.309392,20.605908
130.308029,18.969192
130.25437,22.64183
131.599529,19.967867
127.34471,20.53139
128.347863,20.300908
129.0683471,19.5419886
128.935892,18.960628
130.573079,17.987458
128.221221,18.508161
127.430925,18.563394
129.568988,18.991323
129.906342,18.170394
131.500112,17.827442
131.150579,18.599192
132.749513,19.009881
131.535471,19.897975
130.29556,19.634523
129.297867,19.803686
130.897925,19.456525
129.663721,19.694492
130.119329,20.312486
127.918554,19.798386
129.187166,18.987122
130.581949,19.08437
130.775642,19.414489
129.923954,20.028214
129.551871,20.134056
129.013542,20.837703
129.502025,19.682292
130.35845,19.987553
128.917304,18.707878
128.851258,19.428975
131.403579,18.598703
130.228662,19.9352
128.273233,18.9302
129.847404,18.665592
127.448888,21.082914
127.815188,18.785817
129.75315,19.627417
130.292371,19.203703
129.792375,20.408383
128.99775,20.077931
129.882325,19.404894
130.12504,19.86458
131.0028,20.645967
129.187567,20.146083
130.231208,18.297869
130.54503184,18.93437409
130.800208,18.695867
130.569367,20.092367
132.02071,21.25422
129.1905,20.123953
130.36504,19.27764
129.171142,18.307294
125.507612,20.326772
130.204975,19.986911
129.0976,18.405847
131.975306,19.732756
131.248405,20.854362
130.04637,21.64322
130.92945,17.908303
130.1511,17.950111
130.293833,18.268628
129.827108,19.378953
130.177037,19.566011
131.029133,19.791703
132.8738258,17.7542175
130.9506283,18.8007403
129.843537,20.081894
129.59587,20.92653
129.261154,19.328464
129.867854,19.733786
130.538855,18.930286
130.95519,17.659288
129.467033,19.987189
130.174579,19.22375
132.127404,19.752019
130.402592,18.904308
130.113054,16.785186
130.11112,17.35008
130.140013,18.674517
129.9317,20.494322
129.93542,21.25536
132.108467,22.608694
129.734008,21.940864
130.71825449,17.13376385
129.060583,15.919872
130.217987,19.174561
132.109471,21.543278
132.650558,19.951869
130.139471,19.633603
129.901896,19.485531
128.341417,22.092908
129.52985,17.782414
129.843537,20.081894
131.608108,19.893244
128.811571,19.275478
130.150983,21.561706
128.811571,19.275478
130.46458,22.02428
130.334758,18.961947
131.37704513,20.59016842
130.803875,18.530806
130.762071,21.7538
131.978004,20.061914
129.918804,19.314981
129.212775,19.071822
130.710512,20.334436
131.37704513,20.59016842
130.69395,18.4386
133.25085,20.283172
129.472692,20.872969
130.675337,19.292311
126.398875,21.102378
131.583621,18.683544
129.815538,19.334022
129.979,20.49881
129.72087,19.86011
129.712654,19.850589
131.358296,20.422936
130.233092,19.865106
130.139471,19.633603
129.395444,20.024866
129.455042,20.785233
129.467033,19.987189
130.174579,19.22375
126.99220662,22.10206976
131.079729,18.936103
128.251675,20.719536
132.545713,19.55145
129.164488,20.376103
128.4386,19.654447
131.917888,21.723567
127.400766,17.706102
129.372542,18.693219
131.049765,18.955763
132.005379,19.82755
130.2675,19.5244
132.1363,16.939908
128.728971,21.648472
133.014412,21.360286
131.583621,18.683544
129.819979,19.795169
129.17425,20.411111
130.177037,19.566011
130.398725,18.743058
129.409237,18.482528
132.350196,20.235147
128.738896,17.4878
130.361687,19.876864
130.710433,19.917725
132.78458,17.40161
129.52965,17.310603
129.778983,19.785564
130.477683,18.302836
132.79754,16.88675
130.243529,18.846194
128.946775,18.141681
128.352587,19.882756
129.455042,20.785233
127.899792,20.405347
129.264683,19.536008
130.936425,21.209547
129.90421,19.87492
129.1905,20.123953
131.361,19.236886
129.996192,20.031467
127.597,17.7525
129.4441738,19.4383475
130.04775,20.067583
130.063358,20.087228
130.228662,19.9352
130.329592,19.088525
130.263092,18.931969
130.280725,19.071244
133.793575,19.069942
129.477371,20.13675
129.04765,19.877872
129.225175,19.617189
129.792271,19.678417
129.877758,17.980931
129.731162,19.842625
129.080671,20.67965
128.705483,17.430022
129.0934,20.118617
127.335787,18.179436
128.408454,18.954881
129.944813,19.736847
129.7729,19.0869
130.361687,19.876864
131.320537,20.544842
128.9773,18.149378
127.745538,18.694736
131.65292,17.25917
131.71913,19.992006
127.558779,18.422208
129.828746,18.810142
129.478688,19.486053
131.1543183,19.7108514
131.829483,21.183919
130.087475,19.646169
129.92829,19.59672
130.063358,20.087228
132.249604,20.698764
129.477371,20.13675
129.345221,17.333261
130.1736,19.500217
130.496837,20.918672
129.171617,20.277764
129.362796,18.810961
130.794854,19.5263
130.410324,19.330507
129.225175,19.617189
130.710512,20.334436
127.872,18.39806
130.079575,18.361936
128.367558,18.726758
132.1363,16.939908
130.263092,18.931969
127.793542,21.589567
129.089871,20.897394
129.869108,19.473647
128.433138,18.797458
129.845426,18.075983
129.699942,21.29845
131.403579,18.598703
131.626779,19.648708
128.783579,19.990372
132.005379,19.82755
129.712654,19.850589
131.358296,20.422936
132.125296,18.950967
128.408454,18.954881
131.079729,18.936103
131.637679,18.906728
129.472692,20.872969
131.65292,17.25917
130.317979,20.815247
127.51225,17.950592
129.90435,17.788853
129.828746,18.810142
129.064725,20.686056
128.445162,20.173279
131.359621,19.78445
129.9317,20.494322
129.345146,17.687575
130.0734379,19.7875611
129.362796,18.810961
130.1017,18.453819
128.729725,20.105514
130.231554,20.504465
130.2188675,19.4832383
129.725858,19.862397
129.155612,16.022361
129.405569,17.64006
130.956492,17.154409
128.730817,20.184461
129.002,17.975931
129.171142,18.307294
130.2188675,19.4832383
129.510325,20.621242
130.0734379,19.7875611
128.467696,19.436614
129.757733,17.855783
129.947096,19.659558
130.423992,20.319011
129.851805,19.426821
130.689112,20.592669
130.290821,19.935356
131.237608,21.113372
130.1511,17.950111
131.470008,19.316856
131.583604,21.008922
130.654192,20.142192
129.869108,19.473647
128.209721,18.961205
128.093983,19.052774
128.164442,19.956197
128.746987,21.143706
129.30785,17.51355
129.901896,19.485531
129.299558,20.679831
128.06937,18.26175
130.217987,19.174561
129.976725,19.460339
130.070625,20.7002
132.123762,18.402769
129.094558,19.191497
131.314883,21.059989
127.619645,21.83617
129.843537,20.081894
131.178221,20.963014
129.872529,19.786633
129.127096,19.920539
132.267856,20.556681
130.833896,20.07385
128.776387,19.946667
130.35845,19.987553
127.36404,17.67228
129.04515,19.694817
129.210529,18.6817
128.6429,21.3687
129.562467,20.567839
129.586352,21.440619
130.005612,20.372944
129.171617,20.277764
130.496837,20.918672
131.143737,20.341539
129.013883,19.424675
128.99775,20.077931
127.886737,21.024447
131.1543183,19.7108514
130.805271,20.004456
131.6675,18.08233
130.675702,16.788076
128.996646,18.308242
129.707225,18.265878
128.628079,19.1001
131.7898,21.230775
129.489817,18.973125
130.272175,20.473481
128.913671,20.402753
129.847404,18.665592
129.863663,20.733092
129.792271,19.678417
129.335013,20.535533
130.385504,20.101914
129.30255,20.544839
132.891308,17.706775
128.99775,20.077931
128.816892,19.202156
130.221925,18.748336
129.605717,20.355842
129.345221,17.333261
128.007867,19.979772
128.913671,20.402753
130.260942,20.457728
129.013542,20.837703
128.885725,17.108622
132.464411,19.833214
130.677092,19.099703
129.096983,18.545078
126.34265,20.365767
130.430592,21.361742
129.352067,19.786678
130.308029,18.969192
130.433892,22.071375
131.135804,21.683117
131.412221,22.498811
130.08015,18.211408
129.557971,21.157281
129.903071,19.582014
128.830604,19.761464
127.347292,18.894514
131.513292,19.529767
129.838808,22.089089
127.652737,18.377231
130.986071,19.271689
130.117637,18.935839
131.045546,21.794
128.472483,18.435986
130.826813,19.518844
130.685888,18.466686
129.69095,20.916642
133.35467,18.40186
129.366413,19.562556
128.696421,18.021178
132.143792,19.932639
129.379379,19.103956
129.98267,19.88731
132.005379,19.82755
130.769699,19.289091
129.037429,19.230031
130.298425,22.264339
130.1736,19.500217
128.14687,18.736
130.430592,21.361742
130.532742,22.184769
129.059546,19.425086
129.087979,18.841025
129.234421,18.963342
128.251675,20.719536
130.092379,18.123583
130.849696,18.679208
126.59704,19.55108
129.735825,20.857736
129.915208,19.115617
130.784975,19.468364
128.291437,18.109123
130.232921,18.246181
129.643129,18.188086
132.198869,18.087561
129.7065,20.32781
129.643129,18.188086
128.746987,21.143706
130.28565,19.900564
131.639829,18.236008
130.055062,19.450142
130.216129,19.941731
127.862112,18.68235
130.127458,19.933022
129.355019,20.35556
130.854225,20.565353
130.12945,18.432278
130.902483,21.319381
132.115992,18.345542
131.235163,18.371425
130.127458,19.933022
129.738454,20.181569
130.310233,20.996214
129.83012,19.33853
130.28962,19.15569
127.63415,21.170964
129.925146,20.29585
130.033967,20.218506
130.005612,20.372944
129.401013,19.265083
130.4723,19.265508
129.730304,19.283822
129.366413,19.562556
130.276958,19.102969
131.14092,21.74231
129.639546,22.676394
129.595396,21.433489
130.232171,18.826194
130.773208,18.918347
131.029133,19.791703
127.511067,19.936417
130.324146,17.055733
127.702154,21.612592
130.949887,17.849053
129.54929,19.99547
132.497408,19.166956
126.93042,20.33408
127.524983,18.279542
130.902483,21.319381
132.054692,21.433453
129.825233,20.739286
129.985971,17.175997
129.127096,19.920539
129.215158,19.076411
129.80237,21.59919
130.91392,18.42558
132.707683,19.810136
128.246154,17.306547
129.233267,19.599192
127.202708,18.976658
129.15175,19.185222
129.918804,19.314981
130.331,20.1051
129.556896,17.254397
129.904825,19.816133
130.707021,18.859756
128.298692,16.264281
129.711838,18.014592
130.005612,20.372944
131.403683,18.723639
131.151671,19.288272
129.730304,19.283822
130.51933,20.99478
129.5341,21.827675
130.66792,18.49972
130.260942,20.457728
129.663721,19.694492
131.893779,17.630758
127.67308,20.40742
128.746987,21.143706
128.248283,20.120808
129.4041471,19.7329117
127.929042,18.485133
130.045212,18.982517
130.294825,19.03165
131.974333,19.131481
130.166362,19.669225
130.38683,19.96819
129.035842,19.957056
129.617492,21.546114
132.592308,22.840864
129.556896,17.254397
129.953346,19.532558
129.570662,20.309808
129.131283,18.315272
128.5884,21.878858
130.667642,15.640422
127.714187,18.897653
129.378113,21.127853
128.242013,22.205661
130.84335,19.200208
130.15785,18.700119
133.346031,19.139673
130.7529,19.6269
130.43704,19.48142
131.438242,21.45635
128.665425,19.136856
130.057446,19.748883
129.672037,19.996433
128.496871,19.362631
129.634708,18.78135
129.066275,20.120267
130.3073892,19.9219936
128.891142,18.929858
130.370058,19.975622
130.070417,20.711739
128.203246,18.677989
128.824183,19.636161
130.55685,19.835739
128.985458,20.618619
131.500112,17.827442
131.048512,20.216683
129.066608,20.553131
129.519271,20.659797
130.36504,19.27764
130.293858,19.935217
132.499942,18.365031
129.52965,17.310603
130.304958,19.543036
129.378113,21.127853
132.13333,17.72831
129.559458,19.365356
130.6281,19.116064
130.456117,20.076739
129.925146,20.29585
128.821,20.969681
129.71571,19.006
132.350196,20.235147
128.629546,20.629361
129.177904,18.895247
129.559458,19.365356
129.603725,16.976686
129.384271,18.883981
128.518058,16.973533
131.77185,19.036106
130.195504,20.474775
130.949914,18.317778
129.663125,17.496825
131.770679,18.928575
132.022494,19.762016
130.864979,19.827939
130.2372304,19.9348525
130.387908,16.069242
129.662758,20.170794
129.558033,19.789744
128.445733,21.441017
131.358279,20.427383
129.104796,21.149036
128.824183,19.636161
129.842325,20.799558
130.811133,17.708386
128.97908,22.76983
131.254433,20.442208
128.946775,18.141681
130.040337,19.621417
129.510098,19.666218
129.441179,20.092247
128.251675,20.719536
129.90435,17.788853
129.58912,20.44811
126.857633,20.958494
129.9665,19.84503
128.513108,20.341819
129.662758,20.170794
129.205975,22.268397
130.794854,19.5263
131.049765,18.955763
130.322892,20.542519
127.862112,18.68235
129.457608,19.514117
129.488025,19.463878
130.762071,21.7538
130.195504,20.474775
129.554173,21.224836
129.80237,21.59919
131.767687,22.273786
128.341417,22.092908
127.646533,16.321478
129.7407,18.775256
129.7649375,19.9997447
128.011379,20.772422
131.115379,18.969342
129.090937,20.205478
129.56575,21.385661
128.273233,18.9302
129.362742,18.976686
128.409921,20.481267
128.946775,18.141681
129.685325,17.808181
130.064579,19.458619
128.8310234,19.59006531
130.166362,19.669225
128.830604,19.761464
129.324546,19.488078
130.369712,19.713622
130.014629,23.288158
132.600462,17.847519
129.533036,19.724369
130.332054,19.098458
129.85646,19.00072
132.506504,18.814629
129.4192,19.5509
130.230467,18.583136
128.527888,20.829669
129.529996,21.276936
129.246112,17.70175
130.9364,19.066336
128.310008,19.076792
129.923617,19.483472
128.861804,21.650503
131.337754,18.825775
132.277917,19.686497
128.506475,21.010847
130.13129,19.69531
129.130096,19.592614
130.823048,21.451841
131.073125,22.751142
130.423942,19.832639
130.0546,20.057814
129.762125,19.532561
130.450792,19.458675
130.931529,19.0759
133.55383,19.34006
128.246154,17.306547
130.5900596,20.1816419
129.731162,19.842625
130.263121,19.302583
129.71675,19.58481
131.249307,22.33692
130.69395,18.4386
126.95654,18.57594
131.361,19.236886
129.56575,21.385661
130.351929,20.130444
133.060538,19.060878
129.064912,20.469653
128.9773,18.149378
