RA_d,DEC_d
56.45567,24.41869
57.357033,23.808639
58.502896,23.983336
56.03996,24.58953
55.83571,24.44308
58.01492,25.02056
56.21890368,24.11333645
55.135737,25.478028
57.01939,23.658443
54.911208,23.388944
54.64246,23.71872
57.152921,24.220039
55.41167,24.38597
58.271338,25.071042
58.16213,25.84047
58.54783,25.31194
55.224092,26.641503
54.2292775,24.6332842
58.95787,23.80633
57.23008,22.84511
55.60954,22.89467
55.829292,22.449242
55.721896,23.447108
57.29892,24.23561
56.792062,26.421867
55.27175,23.83758
55.59221,25.06567
56.42988,26.04078
57.89171,24.56919
55.453964,23.05654
55.74896,22.42428
56.88942,23.69253
57.636976,26.716
55.969869,24.313519
56.6599821,22.9197842
55.347722,22.031738
59.27379,22.82086
56.76571,23.61633
56.62921,23.02636
56.52183,22.98167
55.691138,22.819139
57.063479,23.434911
56.531453,23.745203
55.023979,26.1964
57.045767,23.507039
55.72496,26.13789
56.51717,23.40553
56.3505188,24.8860017
55.045481,26.111404
54.768392,23.862472
55.54546,24.08572
56.24567,23.38897
58.86271,25.24614
55.702362,22.543942
56.306337,25.087756
58.61854,24.32117
57.390725,25.817592
56.867121,23.448233
55.70067,24.06708
57.84954,25.09803
56.086911,23.561148
55.337872,23.391191
56.4142,23.754283
57.61392,23.37925
56.455902,23.951651
55.46658,25.21681
57.9132608,21.789065
55.90458,23.64231
56.43367,24.07411
57.52729,24.99631
56.572644,22.95934
58.05492,26.19603
56.13213,23.59064
57.44596,25.71031
56.47908,24.22394
57.729063,24.551083
59.349101,24.147343
53.720983,24.045122
58.326612,25.921372
57.49804,24.19614
56.77345,22.129939
55.951437,25.004372
57.29696,23.55528
56.39162,23.18525
56.023391,23.061865
57.00621,25.61367
55.86238,24.45275
56.417663,24.289097
57.26233,21.91311
55.94983,25.05319
58.0718583,24.4002042
57.20395,24.267436
55.48538,27.04953
57.516275,23.976161
57.77958,23.34939
56.53237,24.86681
56.5944225,24.5701186
58.14358,22.50217
58.63900666,25.53236795
57.48117,24.10144
55.83796,24.18589
55.57454,24.11606
58.45454,23.54717
55.26242,23.72269
55.81555,25.341558
56.3369083,24.9220722
56.45633,24.26978
56.65787,23.42425
55.00075,23.435015
55.870538,23.754664
56.51588,25.453
56.32075,25.26328
56.657392,24.747697
55.51217,23.93164
56.45367,23.64644
56.151163,23.50313
56.42704,23.73039
57.214775,24.204831
57.631853,23.306883
56.7359,22.34055
56.81371,25.11542
59.73392,23.46497
57.42612,24.46306
56.767442,23.995281
56.636979,23.305322
58.98504,25.30008
54.06792,25.147
56.41267,25.22442
56.69658,25.34819
56.59638,24.34342
57.109025,24.048444
56.179883,25.875506
57.21012,25.29861
56.6570775,23.7877397
57.96075,22.89572
55.94279,23.97731
56.296904,22.376925
55.98863,24.22236
57.45058,26.63
57.024431,23.883642
57.03317,23.73994
57.534042,24.123339
53.883021,24.002683
57.6811675,26.0412975
56.45669401,24.36774621
54.638649,23.298928
56.05817,25.53764
56.338885,26.090481
58.2554329,23.0570003
54.596304,25.071975
58.502896,23.983336
56.03879,23.14642
56.37325,23.76053
57.82858,26.0525
55.35263,24.25389
58.1845,23.90422
56.968856,23.94124
56.407312,23.730648
58.24487,25.43872
55.90233,23.20956
55.210158,23.418467
59.737621,23.708746
55.3895,23.734156
58.35042,23.79967
57.0645,25.24353
57.03838,23.97803
58.05492,26.19603
57.50775,25.21144
56.647175,23.411778
57.729525,24.197467
55.74675,22.90092
56.78392,24.30686
55.893304,23.761897
54.06792,25.147
56.29996,24.58619
56.66775,24.93103
55.22696,22.90717
56.78558,23.71081
54.94308,23.98144
57.32771,23.78033
57.35021,23.83928
56.2666825,25.2578431
58.28113,25.301
56.49129,24.41131
55.73567,24.22939
56.054462,24.030828
56.28107,25.031691
55.8005,24.74592
55.4925,23.91225
56.23888,23.99236
57.676784,24.215481
59.12042,24.03178
55.04596,25.39081
56.577238,23.984142
56.558546,23.365736
58.459429,25.964636
56.151163,23.50313
56.825262,24.390778
57.96308,23.29483
58.119877,21.566241
56.74233,23.56086
57.84954,25.09803
57.07633,25.45631
57.10342,22.40731
56.612917,21.806278
57.39696,25.99306
57.559092,22.394953
58.25675,22.98017
55.25163,24.22647
55.66855,26.797656
56.29504,23.04956
54.148897,23.286692
57.023799,22.636011
57.0845,24.91536
57.968654,23.093156
57.82858,26.0525
56.7105721,23.2391867
58.450192,23.819414
56.4142,23.754283
53.989838,25.220019
56.38721,24.30325
57.856482,23.755932
56.1095,24.58969
56.43367,24.07411
56.375909,24.312662
56.441896,26.873031
56.247798,23.355125
58.032775,23.987178
56.93279,26.22419
55.7537712,24.5449161
57.356658,23.047316
55.97304,24.51986
58.2599242,21.6601519
56.6570775,23.7877397
56.73063,25.85822
55.096032,25.496622
55.96112,25.2689753
57.60475,23.92833
57.494161,25.896276
55.062072,25.321938
55.12921,24.36139
59.1425,24.25367
56.07942,24.58847
56.84096,25.89792
54.526093,25.09454
56.428591,23.336779
56.52183,22.98167
56.663879,24.1032
55.376492,25.285055
55.109446,23.358167
55.750675,24.731256
57.045767,23.507039
55.969869,24.313519
55.27175,23.83758
57.50904,23.86247
57.07133,23.89039
58.87083,23.77244
56.94937,25.22625
56.24567,23.38897
59.21796,25.16817
56.59775,24.03094
57.814321,22.171083
58.03312,25.46522
56.136375,26.823339
56.792495,24.726542
55.5345,25.61672
57.96475,23.58042
57.6669775,23.9330361
58.21546,22.52586
57.53588,24.67167
57.1438129,23.4348097
56.87272356,24.28834428
54.081196,25.266994
56.51588,25.453
56.21348483,23.26892406
58.02321,22.58206
57.614667,21.404017
56.233308,23.931539
57.166262,24.211967
56.220933,26.142011
56.657392,24.747697
59.39413,22.92578
57.36096,22.84858
55.893304,23.761897
56.636979,23.305322
57.85554,23.88933
58.237338,22.433761
56.615367,23.812694
56.7648037,24.8199311
56.798242,22.1333
56.46088,23.74367
57.59179,22.62575
58.052642,26.234006
55.10671,24.10008
55.321479,22.664025
57.11679,23.30078
57.85071,26.05325
56.52345,24.612358
58.07796,23.87692
57.80464,22.110517
56.41267,25.22442
55.04033,23.17578
56.474,24.46911
56.998958,22.641808
56.10663,24.68136
55.494367,22.950556
55.74592,26.28372
56.53237,24.86681
57.388,23.79542
55.104975,24.701828
57.62483,25.05197
55.11229,24.23736
56.24171,23.40869
56.79942,24.23167
57.575864,24.587704
56.59008,23.067
57.911542,25.552697
57.506975,24.613528
59.22038,23.42889
57.245683,25.103958
56.412982,22.073175
57.55379,24.35189
55.843388,24.486216
55.39067,24.18853
58.24217,21.42425
56.53488,23.3475
57.588763,23.096381
57.459821,23.705603
56.836725,24.874564
55.949462,24.039106
56.37325,23.76053
56.85558,24.04917
56.046675,23.379342
56.28933,23.97917
56.22542,24.44639
55.73557,22.855055
56.174258,22.464556
58.24755,25.941875
57.397704,22.390697
55.475629,23.084708
54.0455,25.673783
54.458635,23.110572
56.51717,23.40553
57.203246,23.413442
55.44346,24.92592
58.537192,24.333644
56.52875,24.56281
57.17071,23.23825
56.412429,23.950314
55.912746,23.264523
58.84613,24.81814
53.95696,25.08011
56.76492,24.15972
54.5085,24.33761
58.79929,22.96747
56.421937,23.902765
56.55054,23.30436
55.5015,24.17025
54.96113,23.76464
57.31505,23.380419
55.60946,23.86075
55.091175,26.072044
56.302532,23.895918
57.89271,23.79722
57.654325,26.967142
56.057987,24.779386
55.96729,24.84161
58.315391,22.870745
55.583687,23.782178
56.970257,22.992828
57.8258,24.340622
57.008828,24.421125
57.850992,25.638392
56.55771,22.70553
56.825262,24.390778
55.34533,23.93008
55.974042,21.9745
58.69383,25.52644
54.214475,22.933797
55.66763,23.98939
58.565,24.34606
56.61838,24.43392
56.425488,24.906028
56.8185,24.74731
55.5817,25.248547
54.44787,24.89619
56.29996,24.58619
56.478933,23.566147
57.07235,23.806642
55.35979,23.13417
56.592678,23.874146
55.753,25.08461
59.237842,24.809643
59.23108,22.14019
56.315908,25.110261
54.04608,23.80653
56.95996,23.91333
57.5736275,25.3795611
57.717327,23.453251
56.670675,25.781789
55.86238,24.45275
56.66775,24.93103
57.36096,22.84858
56.086054,24.253047
56.24475,24.272
56.233308,23.931539
55.777052,22.297075
58.3185,23.34956
55.651442,25.961811
56.86833,26.53497
57.357165,24.9376317
58.02321,22.58206
57.3395,23.65183
56.574711,24.685987
57.190329,25.700514
55.51375,24.53706
55.905469,25.408987
57.50775,25.21144
55.50004,25.02981
56.278282,23.614368
57.301254,23.228372
58.47008,22.41858
59.597308,24.699314
57.908425,23.183169
56.6615429,24.9596367
55.6645,25.495794
55.029179,22.646589
54.783817,24.770717
57.98962,25.80878
54.722933,23.187022
55.575016,24.919477
57.84921,22.84147
56.44671,24.51117
55.55254,26.82925
55.98863,24.22236
56.865496,22.160794
56.539944,22.710405
57.055805,25.098809
56.58092,26.04328
56.908507,24.81974
57.676784,24.215481
56.609208,21.654134
57.966215,21.822771
56.03996,24.58953
56.751212,24.473569
55.053046,23.159986
56.446621,25.606092
57.146608,22.895149
58.13158,25.33053
55.718072,26.486023
56.408125,24.334278
57.175575,25.007936
56.73046,24.18803
56.3505188,24.8860017
55.578608,23.989525
56.95737,24.42872
55.7985,24.114633
57.16375,24.83894
56.686583,24.749614
57.18617,24.62325
58.030864,25.884146
54.496917,24.809117
56.10446,25.56781
55.864304,22.628161
55.8831425,23.6740772
56.67992,23.62283
56.04129,24.26781
56.89233,25.71839
54.99104,25.92497
58.17425,26.76967
57.57971,24.27617
55.113225,22.993303
55.3435,24.39775
56.708675,23.53232
55.5345,25.61672
54.5425,26.125833
57.05737,23.63322
56.883862,22.431628
54.80614609,24.46652606
55.613765,22.573578
55.987472,23.951664
58.764979,21.519468
56.375909,24.312662
57.33458,25.4285
55.44617,22.85703
57.238942,24.328839
56.6666546,23.1103392
56.285017,23.417013
58.719,24.57625
57.43137744,23.71185427
55.773034,24.824606
56.91396,24.45897
55.332317,26.524267
54.04392,24.766737
57.33567,25.81803
56.86845,22.639078
56.877492,24.370589
57.27546,23.78128
55.6095,24.23553
56.82204,24.20922
57.49012,23.72458
56.6136667,24.2550056
55.593785,22.976348
55.41188,22.27794
56.968856,23.94124
56.358242,23.430206
58.348808,24.065064
56.920717,22.929975
55.127992,24.487233
59.0059717,23.1263347
55.33058,23.86172
56.744637,22.2561
55.007621,25.072172
57.03729,23.70656
56.908507,24.81974
56.619258,24.758994
55.843941,23.015768
55.00075,23.435015
56.41208,23.815599
55.55254,26.82925
56.7559,23.494986
56.76979,25.38061
56.07396,24.44636
56.468972,23.862772
54.851729,24.329789
56.6424921,23.62403
55.06633,24.37547
57.211075,23.075103
54.783817,24.770717
57.1829021,23.2598217
54.31883,23.18461
55.85404,23.86717
56.5749629,23.4866692
57.75963,25.05547
55.24692,25.19872
54.7369401,24.56980618
56.045606,24.812782
54.853062,23.745669
55.60010046,22.42114104
55.5015,24.17025
54.87167,23.49939
57.13067,25.71586
56.443638,23.795361
57.544288,22.843558
55.6750125,25.7594111
57.25621,24.194
55.797504,22.869
56.28763,25.54703
54.8055,25.7305
55.54546,24.08572
55.896163,25.090772
57.57325,22.93311
56.91823,24.301945
56.43367,24.07411
56.936115,22.398155
55.37996,24.05694
57.72633,23.83489
56.338,21.539317
56.27079,23.76856
58.44825,23.74197
56.455902,23.951651
57.36492,24.40383
57.80033,23.93267
56.7919058,24.2766506
59.046362,22.22125
58.79929,22.96747
57.3995,22.15147
59.09788,24.83244
55.859151,26.041912
57.506925,22.316281
56.46912,25.91669
56.397483,24.083211
55.62292,22.39611
59.62908,23.07028
56.527096,24.567436
56.19225,24.38419
55.90279,25.78356
56.8370058,25.5258392
59.60471,24.01636
56.75975,23.54342
54.29375,25.293
54.980006,24.215099
58.77975,24.956206
57.238942,24.328839
53.745042,24.582375
56.647271,23.952118
55.78154,25.57478
57.33458,25.4285
58.56996,22.00467
54.732175,24.0782
55.43775,22.46728
56.872801,24.205521
55.93367,25.66381
56.6615429,24.9596367
56.82554,24.23094
58.51133,23.58369
55.465829,26.631919
58.3833979,26.9217286
55.362,24.01736
57.16912,25.02228
57.67163,25.65856
55.762263,24.669758
56.28763,25.375
57.17496,22.91617
57.98888,23.33944
55.455187,26.684086
56.96646,23.66342
55.20787,26.05931
54.93042,23.20711
56.134,25.13683
57.00133,25.69008
58.222471,25.414753
56.60867,24.08603
55.109446,23.358167
57.48933,23.84714
54.93658,22.65433
57.645267,24.905125
57.537819,22.261056
56.020167,24.275501
57.5065,25.40053
56.298875,23.695444
56.3505188,24.8860017
55.45667,22.49364
58.983471,23.567275
55.767458,22.800989
55.119671,26.290053
55.62258,22.79061
55.697113,25.057628
55.9072392,23.5359972
56.60263,24.47958
54.98808,26.11678
59.41946,25.26789
56.72333,24.28753
55.83571,24.44308
56.290845,24.075806
57.34225,25.79386
54.376817,26.030536
59.16525,22.68675
55.02958,24.21767
57.52079,23.30489
57.52108,24.12403
56.78283,24.39386
58.59363,23.63672
57.83238,23.06786
57.3863596,23.3804067
55.9286621,23.5947947
56.46088,23.74367
58.0346933,24.2301431
55.806688,25.270131
55.6415,24.18356
56.358825,24.035161
56.909818,24.599997
56.525173,23.97205
54.80614609,24.46652606
56.179883,25.875506
56.417371,24.627244
56.6666546,23.1103392
54.72038,25.23644
55.570371,23.390658
54.81681,22.738437
55.79058,24.6925
57.27546,23.78128
55.437779,23.209804
56.936033,22.212325
59.02417,22.4395
57.06362,23.701
55.029179,22.646589
54.94992,23.84917
57.97933,23.96175
57.791467,25.239397
56.05054,23.87708
55.82938,26.07892
56.24408,23.92806
55.127992,24.487233
56.968856,23.94124
55.19696,23.87672
56.053088,24.031792
58.348808,24.065064
56.358242,23.430206
55.792242,23.800233
54.009237,24.5174
56.86992,22.37658
55.55617,24.31383
58.35342,23.40419
56.75975,23.54342
59.0059717,23.1263347
55.47054,24.12361
58.05075,26.36919
56.51233,24.68217
56.34029,24.54372
58.18013,24.46631
59.62908,23.07028
56.4651471,24.0388886
56.975633,22.657189
56.7559,23.494986
57.74233,23.92858
55.68483,23.10456
57.02925,22.94436
56.142842,23.856911
59.09308,24.62319
55.49446,23.70736
55.2446,24.901464
56.0837183,24.7961825
58.84613,24.81814
59.06579,25.48767
57.7755,22.63361
58.64496,21.88394
56.13954,26.24819
56.49663,23.81306
56.5749629,23.4866692
56.94325,24.05072
57.980184,26.961254
55.37996,24.05694
57.604908,22.6756
56.41367,24.13906
55.60010046,22.42114104
54.7369401,24.56980618
57.57325,22.93311
57.109025,24.048444
58.17708,25.1175
55.47054,24.12361
54.680403,25.374271
56.45567,24.41869
58.352042,25.035339
56.962317,24.367411
56.527153,23.839014
56.824771,26.936706
55.67438,24.00439
56.90012,23.47417
56.90833,23.46808
56.487315,23.02478
56.302532,23.895918
55.46458,24.32433
55.690179,23.823036
54.7245,24.41886
58.47963,23.39344
56.96225,24.50525
57.200908,21.411341
55.365908,23.708314
57.97246,24.38703
55.868037,22.787801
54.12625,24.01222
57.72633,23.83489
56.76058,25.22933
55.10996,24.08994
57.203246,23.413442
56.88333,24.17361
56.521226,23.759752
56.31837,23.56719
56.552754,23.587208
56.81436,24.391966
53.961746,24.225039
58.29012,23.56333
55.996758,24.323161
56.8445,23.73531
58.958712,21.724492
55.58975,24.66467
56.13467,25.42172
56.941293,24.633755
56.268429,25.984156
55.00775,24.77394
59.046362,22.22125
56.517883,23.928017
57.18896,24.62403
57.2055,23.97733
58.001189,22.434702
55.391175,23.195871
55.826837,26.673519
56.527096,24.567436
56.54121,24.67364
56.364617,23.632575
56.478933,23.566147
56.149554,23.578383
55.90458,23.64231
56.09746,25.35839
55.67658,23.50286
56.566687,24.189847
56.55358,24.05439
53.81775,23.7995
58.01821,21.76089
55.116375,24.202583
56.81554,22.35478
55.17737,25.7055
55.9155,23.69242
55.9478463,23.2118061
57.91263,22.75028
58.2599242,21.6601519
59.22038,23.42889
55.917871,24.503167
56.84938,23.14922
56.525173,23.97205
56.407312,23.730648
56.3987,24.409563
56.663879,24.1032
58.00942,24.36339
54.0040283,24.2660544
55.756875,25.693978
55.86092,24.99433
59.64238,22.66986
57.52079,23.30489
57.07133,23.89039
58.59363,23.63672
57.1438129,23.4348097
56.16225,23.04042
56.37325,23.76053
57.0564829,24.318425
58.953021,23.926772
57.6669775,23.9330361
56.83736892,23.80334615
56.29058301,24.83926021
56.060993,23.827885
56.50382,22.208258
57.3007708,23.8867942
56.431038,23.647657
58.699925,25.208462
57.51767,23.17908
56.51438,24.34922
56.87467,23.55422
55.73567,24.22939
55.49521,26.20597
56.220933,26.142011
56.657392,24.747697
54.64367,23.67292
57.129525,23.910789
58.65562,23.22583
56.403175,25.296858
58.50154,24.58056
57.65588,22.469
56.263658,23.839394
56.647175,23.411778
56.78921,24.25969
57.48237,24.74214
57.96475,23.58042
57.124,23.96836
56.31717,24.12119
56.78558,23.71081
56.7288513,24.7963483
54.92157713,23.29088
56.950879,27.026703
54.580629,25.520986
56.74233,23.56086
58.55421,23.3475
54.69058,24.46778
58.78737,24.08414
55.49608,25.92092
58.89104,22.80892
57.07921,24.42028
58.121163,23.379533
57.388,23.79542
56.152417,24.31945
58.77558,25.18506
59.737621,23.708746
57.56358,24.22675
58.61712,23.94344
57.588763,23.096381
55.06163,25.83489
57.704,22.67006
55.89796,26.35864
57.5065,25.40053
56.935629,22.581011
58.522192,23.566603
56.403,24.65189
56.426354,24.069815
56.7239896,23.5835603
55.9950087,23.8827353
56.852496,23.899261
57.459821,23.705603
55.946162,26.076544
57.15683,22.76933
56.556725,21.739357
57.144921,24.181125
59.237842,24.809643
58.39796,26.11897
57.914622,26.882179
56.098121,24.132661
58.21575,23.56344
56.76571,23.61633
54.702825,25.188786
57.242339,22.099509
57.446339,21.542733
56.90012,23.47417
57.18896,24.62403
58.537192,24.333644
58.02425,24.29206
56.84679,22.24453
56.20904,24.91111
56.970257,22.992828
57.014854,22.013514
59.16392,24.5285
56.61735,22.816142
56.43842,22.97917
56.903808,25.387739
54.02217,25.35106
55.127529,23.023811
57.55188,23.92675
56.26196,25.08886
56.1095,24.58969
55.653808,22.208611
54.37779,24.84856
56.355012,26.474208
56.736679,24.149525
55.8675,24.892
56.6599821,22.9197842
56.7439,24.461145
56.51233,24.68217
56.849896,22.710383
55.83796,24.18589
57.765,24.54319
55.57454,24.11606
57.54442,26.08411
57.64404,24.50783
56.61392,25.1355514
57.486642,24.985392
56.2675,26.67914
55.26242,23.72269
56.91571,23.00133
54.96113,23.76464
56.61838,24.43392
56.46104,24.15106
57.052671,22.931414
56.99175,22.11419
56.422433,24.2886
56.165275,22.113311
57.05958,24.26417
56.81404,23.43506
55.22696,22.90717
55.44617,25.00614
56.35325,24.34597
56.650256,23.071505
56.425488,24.906028
55.27247,23.549158
57.0845,24.91536
56.31717,24.12119
55.432128,23.133356
55.82938,26.07892
57.71845222,23.96147501
56.1698062,24.8185386
57.5736275,25.3795611
57.591632,23.925165
54.60088,25.33044
56.221272,23.573069
56.38067,24.87992
57.73588,25.58519
56.8376517,24.1162728
55.92871,25.86033
55.51421,25.37761
56.41208,23.815599
56.34121,26.47844
59.12042,24.03178
55.297408,24.553092
55.51217,23.93164
57.97708,23.55883
55.562385,24.284716
57.63308,22.14661
57.76362,23.583479
55.023979,26.1964
55.096032,25.496622
56.32075,25.26328
57.35642,22.31242
56.80692,23.83153
57.930238,24.551703
55.86092,24.99433
56.51717,23.40553
58.397399,21.784998
57.04238,23.98903
55.9950087,23.8827353
56.99167,25.82014
57.763133,22.397738
55.79821,25.42311
55.6482,26.757078
57.567042,24.142972
56.28933,23.97917
58.69321,25.04986
56.69658,25.34819
56.208263,21.838567
57.59546,22.18836
55.52025,25.66331
56.1095,24.58969
57.85779,24.79419
57.79396,26.58769
56.6615429,24.9596367
54.21887,23.26258
58.26888,22.80139
57.3395,23.65183
56.84321,24.23858
59.104093,23.090816
55.66763,23.98939
58.0718583,24.4002042
56.66833,22.84439
54.554307,23.62254
58.13067,25.25217
55.108661,24.537003
57.82946,24.17039
56.87767,25.22528
56.52345,24.612358
56.53237,24.86681
57.85071,26.05325
57.14075,24.03311
57.20395,24.267436
55.60946,23.86075
56.27213,25.48644
57.66379,26.26781
56.302532,23.895918
58.82154,23.88811
54.934244,22.203763
56.6666546,23.1103392
56.5944225,24.5701186
57.684723,25.118183
58.04583,24.15603
55.34533,23.93008
56.59008,23.067
58.48862,23.34533
55.9286621,23.5947947
54.528813,24.248875
56.233308,23.931539
58.00658,24.33658
55.855638,21.977814
55.92975,24.54894
56.018246,26.029206
55.16438,23.44308
56.66775,25.73158
57.794208,22.851664
57.063479,23.434911
55.544142,22.301603
56.592678,23.874146
56.478933,23.566147
56.149554,23.578383
57.42612,24.46306
56.447508,22.309883
56.30179,22.69753
57.23196,24.36114
56.647175,23.411778
57.43021,24.31797
57.73925,24.10861
57.42983,24.66303
57.846804,27.026753
55.564008,23.191997
55.715314,23.145576
56.20904,24.91111
56.6570775,23.7877397
58.05075,26.36919
56.30588,23.51692
56.290845,24.075806
54.326847,25.062634
57.109025,24.048444
57.07335,22.067031
56.72333,24.28753
56.99883,22.60053
57.397704,22.390697
57.10513,24.24061
55.25163,24.22647
58.332992,22.517281
55.67667,23.33942
56.51896,24.16558
56.4142,23.754283
56.04479,25.62733
54.765158,26.516842
56.022414,24.396745
55.33275,25.11369
56.41267,25.22442
58.07796,23.87692
57.12937,24.28153
56.49125,24.14478
56.247798,23.355125
56.593593,23.485628
57.83113,23.16381
55.27175,23.83758
56.84173,23.360193
57.665417,26.57225
56.630471,22.305523
54.42155,25.536539
56.24567,23.38897
55.768129,25.436736
58.218067,25.976372
55.469488,23.457906
56.72513,25.24583
59.42904,25.38528
54.769183,23.3782
58.02775,22.02075
55.210158,23.418467
56.69071,25.45847
56.365537,23.170392
55.95188,25.04361
56.02121,25.48381
57.29673229,24.13671084
55.750675,24.731256
57.40929,26.85167
57.05188,26.58383
55.74675,22.90092
57.729525,24.197467
56.4380196,25.5957825
56.645784,23.520664
56.447633,22.306594
57.023799,22.636011
57.35021,23.83928
56.8185,24.74731
59.035742,21.763314
58.315391,22.870745
56.30475,24.25661
56.66775,25.73158
57.062112,27.008236
56.2666825,25.2578431
58.35042,23.79967
56.84540783,22.92212247
56.4454,23.88349
56.89492,22.801352
56.8370058,25.5258392
56.407454,24.335592
55.572067,26.318542
56.99737,24.59372
56.352869,24.646313
53.98354,25.36661
56.70908,22.21183
57.030396,22.720614
56.59638,24.34342
56.7168412,25.1267747
57.549367,24.296069
56.11454,24.23814
58.459429,25.964636
55.86971,24.15178
57.16283,22.88775
59.49371,24.33581
57.162567,26.818511
56.574711,24.685987
59.501408,23.883581
56.86833,26.53497
56.59883,26.57317
58.21708,25.174
57.11075,23.19164
56.46104,24.15106
56.853958,22.0033
55.078503,23.90657
58.20112495,26.36620232
57.25417,22.980446
58.60429,24.71214
56.58083,23.01553
55.65392,25.23269
58.258967,23.924389
56.64804,24.02656
57.554167,24.351944
55.33058,23.86172
57.4858129,24.3489958
56.78921,24.25969
57.302667,25.702092
55.990333,24.286036
54.865846,23.895019
57.3385,24.69475
58.947708,22.84725
56.986,26.53092
55.6095,24.23553
58.0956,22.729708
58.19025,21.68894
56.50382,22.208258
56.90562,25.33403
55.627307,25.044434
56.663879,24.1032
55.007529,22.989111
56.471654,25.215522
56.35325,24.34597
56.31837,23.56719
57.81588,23.28228
56.899392,24.874147
56.720682,24.252224
57.02767,24.00194
55.180183,25.198736
59.077462,23.964449
57.79946,23.74542
56.73046,24.18803
56.558546,23.365736
54.884641,24.267057
55.85404,23.86717
56.5749629,23.4866692
54.3954504,24.2365483
55.33329,22.63167
55.92554,24.57317
57.765,24.54319
58.1935,24.56144
57.10629,22.21158
57.93717,23.44431
58.01863,24.24442
54.897739,24.118422
56.6424921,23.62403
56.2911737,21.7045869
56.7105721,23.2391867
55.54546,24.08572
55.188215,24.284202
56.403,24.65189
58.233,24.96167
55.355484,22.548937
58.60158,22.68914
57.863399,24.51865018
56.59879,22.838
55.365908,23.708314
55.5015,24.17025
55.26242,23.72269
54.158512,24.624467
57.067,23.58767
59.50817,23.89858
56.516721,26.754044
57.4704729,25.6474567
56.325585,25.099545
55.8796917,22.15836
55.050088,25.642264
56.71917,23.64539
55.462708,24.1685
55.394508,24.864881
57.27463,23.10617
58.008567,22.794503
57.27725,22.00486
54.566163,25.112939
55.230384,25.582714
56.28419142,26.29250414
55.51642,22.42689
58.07688,22.01489
58.3462246,25.6426092
56.46642,25.16719
57.49304,25.10592
55.96562,24.23781
56.27079,23.76856
55.93213,24.48772
54.614619,25.505075
55.143154,23.682603
59.306083,24.381056
56.21348483,23.26892406
57.17971,26.53925
56.235,24.43261
56.10283,24.86486
58.325063,23.906511
58.663,24.5985
55.007621,25.072172
56.59883,26.57317
56.279787,22.066469
55.49446,23.70736
58.274671,21.873456
58.16213,25.84047
55.444365,23.022186
55.762263,24.669758
59.12745,23.03765
57.276362,25.589833
56.278282,23.614368
57.96075,22.89572
58.305425,23.929072
54.884641,24.267057
57.79808,24.38703
55.358152,23.260033
56.899392,24.874147
56.509325,25.611308
56.093375,27.041742
57.61592,23.06536
56.90688,24.4065
55.51421,25.37761
55.578608,23.989525
56.46933,25.86175
55.9072392,23.5359972
55.7985,24.114633
57.55167,24.53294
56.098121,24.132661
55.41596,24.87511
56.49496,26.33389
56.308,26.58839
56.78463,22.55272
58.61712,23.94344
56.944917,25.587944
56.020167,24.275501
55.9950087,23.8827353
57.459821,23.705603
57.73567,26.05569
58.06246,24.33992
56.50162,23.32608
57.01939,23.658443
54.795896,24.772717
56.85788,25.44075
56.27079,23.76856
58.3697,26.907428
56.146458,25.228605
56.221708,24.018472
58.330708,24.892181
55.58975,24.66467
58.07688,22.01489
55.78963,25.26836
55.209554,23.703317
56.54121,24.67364
57.66213,23.21747
57.11742,23.20917
56.326513,23.871122
56.455213,25.412869
56.425488,24.906028
56.90833,23.46808
54.11396,24.68822
55.829292,22.449242
55.091175,26.072044
56.527153,23.839014
55.989112,23.578325
55.860144,22.711876
58.49971,23.68344
56.013683,23.454778
57.733117,26.011531
58.12879,24.54436
55.09929,23.06925
56.6599821,22.9197842
55.72971,24.15072
57.166312,25.677036
56.247798,23.355125
53.78917,24.23894
56.75417,24.98264
56.65529,24.34353
59.38333,22.43342
56.53125,24.37439
55.86971,24.15178
56.214598,25.087973
55.40521,25.14247
54.870733,25.582236
55.41492,23.76311
56.46033,23.87394
56.73042,23.38044
56.300619,23.36479
57.28679,25.89692
56.469774,23.465094
58.50467,23.32811
56.24171,23.40869
57.25408,24.90283
57.58037,22.68339
59.0905,25.35292
55.221546,26.519228
56.7239896,23.5835603
58.350984,25.243883
56.686952,23.618773
56.74233,23.56086
57.19171,24.17022
57.588821,27.144472
59.32017,24.00922
55.51288,24.06142
57.12937,24.28153
58.02796,24.26692
56.000308,26.921542
56.309212,25.0888
57.11092,22.86497
56.844717,23.03285
57.095014,24.814943
54.921292,23.473208
56.6960675,22.9145697
55.475869,25.729809
58.01029,21.6105
55.495546,25.690047
55.795979,25.855161
57.83113,23.16381
56.77825,23.715169
55.40371,23.34375
56.84138,26.37989
56.74712,24.02858
56.395775,23.854702
57.03317,23.73994
56.650256,23.071505
54.0040283,24.2660544
57.029642,24.142131
57.31505,23.380419
56.511483,23.737392
57.25417,22.980446
55.288637,26.746892
56.662042,24.520319
56.98025,23.31833
57.0737354,25.0478639
55.51375,24.53706
57.0845,24.91536
55.47358,23.45803
55.385225,23.161725
57.863658,23.859606
56.11671,24.17156
57.87475,23.89922
56.462857,24.436447
59.735,24.309
57.7049446,22.3233956
57.55379,24.35189
55.17688,22.43139
57.760692,24.699153
56.474,24.46911
54.47825,25.44211
57.065208,25.835806
57.67008,24.6675
57.35642,22.31242
55.96992,25.49181
58.73058,22.99458
