RA_d,DEC_d
66.09279764,17.07895246
72.80222283,11.06802394
64.77404,17.57319
65.58,15.4317
69.0219287,15.6840064
64.78336794,17.52475019
65.982037,16.354239
73.58598167,17.60914307
68.7933,14.2142
71.90654583,18.25872635
67.57488176,19.84057625
68.1706054,19.1134658
69.38327952,15.14645156
66.9419785,11.73642254
74.45627508,14.00218981
66.11801883,16.88616675
49.38658896,7.69015435
68.6340712,15.8275567
66.72217,17.61367
67.4905296,16.67283897
66.5271,18.3403
67.57488176,19.84057625
63.794275,23.1144228
74.93467676,15.91673231
75.78190789,13.73067048
67.15505635,19.74068045
69.96238591,12.72847408
70.88225477,11.16670335
66.09279764,17.07895246
66.5244171,15.5243333
67.555,16.7192
65.2696,16.3792
65.73371889,17.54251353
66.06072612,21.73624474
70.8154262,17.0691053
65.87666999,24.40540339
72.84673446,15.43346743
67.6238,16.7458
49.38658896,7.69015435
66.842,16.57
64.58030082,16.08834182
66.890237,16.872797
67.20123779,17.28546296
57.76296741,23.90365
66.05190392,14.75820611
63.60687784,14.6250347
65.23354,14.85961
66.66717272,16.74689983
65.98612,18.63894
65.68651967,16.79101792
67.338,13.67
64.612,17.412
61.56719774,15.69811757
66.4704,14.1031
66.46552982,18.86405986
66.60253584,16.85332191
67.38169493,17.8931851
66.41388,17.38425
65.925,14.978
69.71371319,23.1499687
68.2871,14.1778
66.34646,17.5875
64.78336794,17.52475019
65.98758,16.54608
66.11801883,16.88616675
68.64712175,15.50461888
68.49390838,15.16361858
71.90654583,18.25872635
68.486246,16.869086
65.80192,15.71286
69.38327952,15.14645156
66.36358,18.40611
70.20444571,23.80961966
65.60703575,11.30571106
65.85754,17.89603
64.2092,17.7153
69.12140966,23.34085826
64.13949143,21.90747071
67.09751085,14.74097638
74.252817,13.912347
67.33563997,17.54493624
65.9446,16.8942
66.82792,13.91883
65.7846,16.4917
66.97483,16.86011
65.39497927,14.40978781
67.8696,14.5869
65.6675,15.2139
68.7087212,20.3945842
66.70108022,10.87107325
49.359951,7.65581071
65.84521025,19.65867355
71.68989368,9.01742404
66.1763,17.6978
66.66717272,16.74689983
73.09803975,18.99691603
67.37646131,17.86316277
73.51271044,17.02682442
67.80171,17.16178
63.60687784,14.6250347
67.67438,17.32856
68.0413,16.0578
67.825,16.827
60.16474692,20.38042344
72.0036971,17.0560278
66.05326,16.3789264
66.995685,18.5002531
72.70226301,16.21045003
69.73881011,14.10557697
66.35,15.662
67.17825,17.19719
71.85912282,23.05092226
65.75621,15.22822
66.60253584,16.85332191
68.89134249,12.10048451
66.88478507,15.36535485
74.34782573,0.99201242
72.70226301,16.21045003
62.83450671,5.52304939
67.15416174,19.18042906
63.89036812,15.70626998
69.71371319,23.1499687
67.3446,15.5914
65.3217,14.4483
67.20123779,17.28546296
72.3041075,24.80284141
63.60687784,14.6250347
68.58767,14.85478
67.13487,16.97256
66.18010384,4.69994247
67.4408,14.6528
68.1075,14.5956
65.862,14.29
67.37646131,17.86316277
65.4725,15.5408
75.78190789,13.73067048
67.33563997,17.54493624
67.37818594,26.67154907
68.3558,14.6078
67.1146,15.7064
66.44816138,18.01727221
66.31883,16.30239
71.57830795,3.63633667
67.6612,13.1658
66.2509992,16.9848825
66.204,14.308
66.5217,15.8239
65.39497927,14.40978781
61.41530642,17.93770978
59.918743,10.3303947
74.45627508,14.00218981
66.607629,15.750822
66.11801883,16.88616675
65.05403044,19.23347896
68.40492042,21.15085345
64.13949143,21.90747071
65.97671473,14.05211182
63.63465112,23.57494369
68.4081846,16.7624942
76.41824066,6.46517565
66.40548618,15.9410129
65.38445059,18.41758098
71.90654583,18.25872635
68.64712175,15.50461888
69.0219287,15.6840064
67.33033,13.28931
66.9419785,11.73642254
66.517983,17.120719
67.3791353,16.2447825
72.95828225,13.65515233
67.483,16.525
67.7754,14.3461
65.84304132,21.37909731
68.2477008,15.81897
65.387,15.163
66.89954081,15.58918982
71.62661011,15.47205213
72.38385258,15.88874554
68.945,15.6614
65.68404721,15.05608939
68.02003596,5.4100412
64.50766143,18.25680532
66.48891017,5.15014345
69.73881011,14.10557697
62.98425728,23.63632266
67.24904735,16.15909671
66.43154,16.27261
61.56719774,15.69811757
67.76467,17.49469
67.24904735,16.15909671
69.71371319,23.1499687
68.379,14.162
68.10689149,13.11323055
72.502975,16.412067
66.48891017,5.15014345
68.42470552,19.01403146
67.1255,15.71881
65.21966739,13.86442684
66.8187,15.7592
68.44434206,13.25188357
65.68651967,16.79101792
67.6453179,15.7339833
66.72642898,13.13817419
65.38187275,21.03987828
68.02003596,5.4100412
53.20865901,23.69218283
65.958,16.837
67.37818594,26.67154907
44.44446902,29.66145939
64.64092,18.36469
67.81812,15.00342
65.84304132,21.37909731
68.2477008,15.81897
75.78190789,13.73067048
66.89954081,15.58918982
66.40548618,15.9410129
74.45627508,14.00218981
68.64712175,15.50461888
65.38445059,18.41758098
64.1521,17.7239
72.95828225,13.65515233
67.96861587,15.49948063
66.8117,13.2606
64.354792,19.029911
67.38169493,17.8931851
55.9764188,3.4463542
67.2992,14.9961
67.4317,16.7739
66.5533,14.8414
66.8555688,14.2606806
66.03095,22.118869
66.66717272,16.74689983
63.61356449,12.43531786
63.64308496,10.70138098
49.359951,7.65581071
66.07058173,18.00290924
49.01302124,11.62844512
63.92682185,20.81979459
66.63417,18.00778
90.5958195,9.64727279
65.6471,15.2567
68.43729,12.71122
67.0452912,16.4709342
70.10611182,16.51365789
66.7092,17.6583
63.63465112,23.57494369
64.24533,17.10275
72.17556559,21.10102628
64.353279,16.5768
66.92167,16.55261
63.64308496,10.70138098
64.94834937,15.62764318
67.20123779,17.28546296
67.8146,14.7322
64.74156544,19.90670148
52.62679613,20.10326977
67.33312,14.32689
66.60253584,16.85332191
67.38169493,17.8931851
65.20654,15.89231
55.9764188,3.4463542
67.5175,16.0683
67.01848347,13.86794163
61.75511053,15.33502748
